"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"Flaminis/Dalaran",697,"Flaminis","https://avatars.githubusercontent.com/u/20280711?v=4","Dalaran — Apache-2.0, robotics-first visualization and data infrastructure for multimodal time-series. ROS 2 native, reads existing .rrd recordings. A hard fork of Rerun.","[""apache2"",""computer-vision"",""lidar"",""pointcloud"",""python"",""robotics"",""ros2"",""rust"",""time-series"",""visualization""]","https://github.com/Flaminis/Dalaran","2026-08-07T09:37:32Z","2026-08-12T03:26:52Z","2026-08-07T16:35:52Z","git://github.com/Flaminis/Dalaran.git","git@github.com:Flaminis/Dalaran.git","https://github.com/Flaminis/Dalaran.git","https://github.com/Flaminis/Dalaran",,155230,"Rust",52,8,"main","Apache License 2.0"
"HereIsMuhammad/face-recognition-door-lock",26,"HereIsMuhammad","https://avatars.githubusercontent.com/u/181842184?v=4","Open-source face recognition door lock using Python, OpenCV, and Raspberry Pi.","[""computer-vision"",""dlib"",""door-lock"",""face-recognition-python"",""iot"",""open-cv"",""open-source"",""python"",""raspberry-pi""]","https://github.com/HereIsMuhammad/face-recognition-door-lock","2026-08-09T09:13:10Z","2026-08-11T19:17:07Z","2026-08-11T10:21:39Z","git://github.com/HereIsMuhammad/face-recognition-door-lock.git","git@github.com:HereIsMuhammad/face-recognition-door-lock.git","https://github.com/HereIsMuhammad/face-recognition-door-lock.git","https://github.com/HereIsMuhammad/face-recognition-door-lock","",1563,"Python",1,0,"main","MIT License"
"parz0val0/scan-to-practice",13,"parz0val0","https://avatars.githubusercontent.com/u/296262244?v=4","Scan-to-Practice: a field-tested AI skill and methodology for turning scanned learning materials into structured practice products.","[""ai-skill"",""computer-vision"",""data-pipeline"",""document-ai"",""education"",""electron"",""knowledge-base"",""ocr"",""product-design"",""quality-assurance""]","https://github.com/parz0val0/scan-to-practice","2026-08-09T04:54:09Z","2026-08-11T21:57:36Z","2026-08-09T05:57:45Z","git://github.com/parz0val0/scan-to-practice.git","git@github.com:parz0val0/scan-to-practice.git","https://github.com/parz0val0/scan-to-practice.git","https://github.com/parz0val0/scan-to-practice","",258,,0,0,"main","MIT License"
"antonio-gaskin/car-damage-detecting-MaskRCNN",9,"antonio-gaskin","https://avatars.githubusercontent.com/u/217666543?v=4","Flask app for car damage detection and repair cost estimation using Mask R-CNN","[""computer-vision"",""deep-learning"",""flask"",""image-annotation"",""instance-segmentation"",""mask-rcnn"",""object-detection"",""python"",""transfer-learning"",""vehicle-damage-detection""]","https://github.com/antonio-gaskin/car-damage-detecting-MaskRCNN","2026-08-06T04:46:03Z","2026-08-10T01:47:53Z","2026-08-06T04:50:04Z","git://github.com/antonio-gaskin/car-damage-detecting-MaskRCNN.git","git@github.com:antonio-gaskin/car-damage-detecting-MaskRCNN.git","https://github.com/antonio-gaskin/car-damage-detecting-MaskRCNN.git","https://github.com/antonio-gaskin/car-damage-detecting-MaskRCNN","",16216,"Python",0,0,"main","Apache License 2.0"
"antonio-gaskin/resnet-from-scratch-pytorch",9,"antonio-gaskin","https://avatars.githubusercontent.com/u/217666543?v=4","PyTorch project implementing ResNet architectures from scratch, including custom training experiments, architecture variants, and batch-size studies for optimal performance.","[""computer-vision"",""deep-learning"",""image-classification"",""machine-learning"",""neural-network"",""python"",""pytorch"",""research"",""resnet"",""training-experiments""]","https://github.com/antonio-gaskin/resnet-from-scratch-pytorch","2026-08-07T05:58:38Z","2026-08-10T01:34:55Z","2026-08-07T05:59:38Z","git://github.com/antonio-gaskin/resnet-from-scratch-pytorch.git","git@github.com:antonio-gaskin/resnet-from-scratch-pytorch.git","https://github.com/antonio-gaskin/resnet-from-scratch-pytorch.git","https://github.com/antonio-gaskin/resnet-from-scratch-pytorch","",6004,"Jupyter Notebook",0,0,"main",
"antonio-gaskin/image-captioning",9,"antonio-gaskin","https://avatars.githubusercontent.com/u/217666543?v=4","Image captioning using AI models to generate descriptive text from images","[""computer-vision"",""deep-learning"",""image-captioning"",""image-processing"",""machine-learning"",""nlp"",""python"",""vision-language-model""]","https://github.com/antonio-gaskin/image-captioning","2026-08-06T12:31:49Z","2026-08-10T01:41:14Z","2026-08-06T12:33:45Z","git://github.com/antonio-gaskin/image-captioning.git","git@github.com:antonio-gaskin/image-captioning.git","https://github.com/antonio-gaskin/image-captioning.git","https://github.com/antonio-gaskin/image-captioning","",16,"Jupyter Notebook",0,0,"main","GNU General Public License v3.0"
"kalesha681/ARES-Autonomous-Surveyor",5,"kalesha681","https://avatars.githubusercontent.com/u/118677394?v=4","A split-compute autonomous UAV system for GPS-denied terrain surveying, boustrophedon coverage, visual landmark detection, and edge-AI inference using Jetson, MAVLink, GStreamer, OpenCV, and TensorRT.","[""autonomous-drone"",""autonomous-navigation"",""computer-vision"",""edge-ai"",""gps-denied-navigation"",""gstreamer"",""jetson"",""mavlink"",""mavsdk"",""opencv"",""planetary-robotics"",""px4"",""robotics"",""tensorrt"",""uav""]","https://github.com/kalesha681/ARES-Autonomous-Surveyor","2026-08-08T19:05:30Z","2026-08-11T11:31:11Z","2026-08-11T09:08:52Z","git://github.com/kalesha681/ARES-Autonomous-Surveyor.git","git@github.com:kalesha681/ARES-Autonomous-Surveyor.git","https://github.com/kalesha681/ARES-Autonomous-Surveyor.git","https://github.com/kalesha681/ARES-Autonomous-Surveyor","",11981,"Python",0,0,"main","MIT License"
"Duongmike/Offline-Background-Remover",4,"Duongmike","https://avatars.githubusercontent.com/u/174709688?v=4","Privacy-first offline AI background remover and batch image resizer for Windows.","[""background-removal"",""computer-vision"",""directml"",""image-processing"",""offline-first"",""onnxruntime"",""python"",""tkinter"",""u2net"",""windows""]","https://github.com/Duongmike/Offline-Background-Remover","2026-08-09T04:42:07Z","2026-08-10T06:20:31Z","2026-08-09T12:06:58Z","git://github.com/Duongmike/Offline-Background-Remover.git","git@github.com:Duongmike/Offline-Background-Remover.git","https://github.com/Duongmike/Offline-Background-Remover.git","https://github.com/Duongmike/Offline-Background-Remover","",7072,"Python",0,5,"main","MIT License"
"Mengqi-Lei/awesome-object-counting",4,"Mengqi-Lei","https://avatars.githubusercontent.com/u/145836228?v=4","Awesome object counting papers, datasets, leaderboards and tutorials.","[""awesome"",""awesome-list"",""computer-vision"",""multimodal"",""object-counting"",""vision-language-model""]","https://github.com/Mengqi-Lei/awesome-object-counting","2026-08-10T08:19:11Z","2026-08-11T04:51:00Z","2026-08-10T09:53:58Z","git://github.com/Mengqi-Lei/awesome-object-counting.git","git@github.com:Mengqi-Lei/awesome-object-counting.git","https://github.com/Mengqi-Lei/awesome-object-counting.git","https://github.com/Mengqi-Lei/awesome-object-counting","",55,"Python",0,0,"main","Apache License 2.0"
"amir-sbg/FlexSplat",3,"amir-sbg","https://avatars.githubusercontent.com/u/77089083?v=4","[BMVC 2026] Feed-forward 3D Gaussian splatting for uncalibrated object-centric novel view synthesis, using jointly trained VGGT geometry and query-based multi-view Gaussian decoding.","[""3dgaussiansplatting"",""3dgs"",""3dreconstruction"",""3drendering"",""ai"",""artificial-intelligence"",""computer-vision"",""deep-learning"",""gaussian-splatting"",""machine-learning"",""neuralrendering""]","https://github.com/amir-sbg/FlexSplat","2026-08-08T23:50:34Z","2026-08-11T14:27:49Z","2026-08-11T01:57:46Z","git://github.com/amir-sbg/FlexSplat.git","git@github.com:amir-sbg/FlexSplat.git","https://github.com/amir-sbg/FlexSplat.git","https://github.com/amir-sbg/FlexSplat","",64614,"Python",0,0,"main",
