"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"V1ki/dsh-plugin-subscriptions",208,"V1ki","https://avatars.githubusercontent.com/u/5071121?v=4","Use ChatGPT (Codex), Claude, and Grok (X Premium) subscriptions as DeepSeek Harness LLM providers — OAuth login in the web UI, no API keys","[""ai-agent"",""chatgpt"",""claude"",""codex"",""deepseek-harness"",""dsh-plugin"",""grok"",""llm"",""oauth"",""typescript""]","https://github.com/V1ki/dsh-plugin-subscriptions","2026-08-14T08:27:11Z","2026-08-20T23:34:01Z","2026-08-20T06:26:23Z","git://github.com/V1ki/dsh-plugin-subscriptions.git","git@github.com:V1ki/dsh-plugin-subscriptions.git","https://github.com/V1ki/dsh-plugin-subscriptions.git","https://github.com/V1ki/dsh-plugin-subscriptions",,1800,"TypeScript",17,6,"main","MIT License"
"amitshekhariitbhu/llm-inference-engineering",208,"amitshekhariitbhu","https://avatars.githubusercontent.com/u/9877145?v=4","Learn LLM Inference Engineering step by step - from KV cache, PagedAttention, and continuous batching to vLLM, SGLang, and GPUs.","[""inference-engineering"",""inference-optimization"",""large-language-models"",""llm"",""llm-engineering"",""llm-inference"",""llms""]","https://github.com/amitshekhariitbhu/llm-inference-engineering","2026-08-18T03:10:26Z","2026-08-21T00:27:51Z","2026-08-18T03:29:29Z","git://github.com/amitshekhariitbhu/llm-inference-engineering.git","git@github.com:amitshekhariitbhu/llm-inference-engineering.git","https://github.com/amitshekhariitbhu/llm-inference-engineering.git","https://github.com/amitshekhariitbhu/llm-inference-engineering","https://outcomeschool.com/program/ai-and-machine-learning",37,"Markdown",24,0,"main","Apache License 2.0"
"Vistyy/nopus",147,"Vistyy","https://avatars.githubusercontent.com/u/19376554?v=4","Deterministic prose checks for clearer coding-agent responses","[""agent-skills"",""claude-code"",""coding-agents"",""developer-tools"",""llm"",""openai-codex"",""pi-coding-agent"",""readability""]","https://github.com/Vistyy/nopus","2026-08-15T12:53:20Z","2026-08-21T01:44:45Z","2026-08-19T16:26:34Z","git://github.com/Vistyy/nopus.git","git@github.com:Vistyy/nopus.git","https://github.com/Vistyy/nopus.git","https://github.com/Vistyy/nopus",,16628,"TypeScript",9,0,"main","MIT License"
"squall01337/mixamo-llm-mocap",127,"squall01337","https://avatars.githubusercontent.com/u/125082060?v=4","Turn any video into a Mixamo-rig animation - GVHMR estimator, spec-driven retarget, FK apply in Blender via MCP. Works with any Mixamo character; built to be operated end-to-end by an AI agent.","[""ai-agent"",""animation"",""blender"",""gvhmr"",""llm"",""mixamo"",""mocap"",""motion-capture"",""retargeting"",""smpl-x""]","https://github.com/squall01337/mixamo-llm-mocap","2026-08-17T21:05:02Z","2026-08-21T01:38:43Z","2026-08-18T13:23:01Z","git://github.com/squall01337/mixamo-llm-mocap.git","git@github.com:squall01337/mixamo-llm-mocap.git","https://github.com/squall01337/mixamo-llm-mocap.git","https://github.com/squall01337/mixamo-llm-mocap",,11418,"Python",29,0,"main","Other"
"qiannianhuanxiang/DSHA",102,"qiannianhuanxiang","https://avatars.githubusercontent.com/u/202144564?v=4","DeepSeek Harness 安卓启动器：内置 proot+Ubuntu，免 ROOT 免 Termux 一键运行 deepseek-harness，多源测速/分步安装/WebUI 预览/设备 Shell 桥接","[""android"",""deepseek"",""launcher"",""llm"",""proot"",""shizuku"",""webui""]","https://github.com/qiannianhuanxiang/DSHA","2026-08-14T16:52:02Z","2026-08-20T23:32:00Z","2026-08-20T19:07:05Z","git://github.com/qiannianhuanxiang/DSHA.git","git@github.com:qiannianhuanxiang/DSHA.git","https://github.com/qiannianhuanxiang/DSHA.git","https://github.com/qiannianhuanxiang/DSHA",,10638,"Java",11,3,"main","MIT License"
"zorost/AI-Engineering-Lab",98,"zorost","https://avatars.githubusercontent.com/u/4138993?v=4","A free, self-paced 24-week AI engineering course: Python, machine learning, LLMs, RAG, fine-tuning, agents and MCP, Azure and Vertex and Bedrock, and Databricks. 43 runnable notebooks, one continuous case study. MIT licensed, no signup. By Zorost Intelligence AI Lab.","[""ai-agents"",""ai-engineering"",""course"",""curriculum"",""databricks"",""deep-learning"",""fine-tuning"",""generative-ai"",""learning-resources"",""llm"",""machine-learning"",""mcp"",""mlops"",""prompt-engineering"",""pyspark"",""python"",""rag"",""roadmap"",""vector-search"",""zorost""]","https://github.com/zorost/AI-Engineering-Lab","2026-08-17T16:34:05Z","2026-08-20T23:55:46Z","2026-08-17T19:36:07Z","git://github.com/zorost/AI-Engineering-Lab.git","git@github.com:zorost/AI-Engineering-Lab.git","https://github.com/zorost/AI-Engineering-Lab.git","https://github.com/zorost/AI-Engineering-Lab","https://zorost.com/ai-engineering-lab",5752,"Jupyter Notebook",92,0,"main","MIT License"
"elie222/botdirectory.ai",92,"elie222","https://avatars.githubusercontent.com/u/3090527?v=4","Open-source directory of agent-bot prompts for Grok Bot, Rakazo, and any agent — botdirectory.ai","[""agents"",""ai-agents"",""astro"",""automation"",""bots"",""directory"",""grok"",""grokbot"",""llm"",""prompt-engineering"",""prompts"",""rakazo""]","https://github.com/elie222/botdirectory.ai","2026-08-17T18:23:44Z","2026-08-20T20:56:21Z","2026-08-20T16:38:08Z","git://github.com/elie222/botdirectory.ai.git","git@github.com:elie222/botdirectory.ai.git","https://github.com/elie222/botdirectory.ai.git","https://github.com/elie222/botdirectory.ai","https://botdirectory.ai",13185,"Astro",42,3,"main","MIT License"
"Mars-Sea/dsh-commandcode-provider",76,"Mars-Sea","https://avatars.githubusercontent.com/u/33591741?v=4","Unofficial DeepSeek Harness LLM provider plugin for Command Code: live model catalog, reasoning-effort support, Models-page card. Ported from pi-commandcode-provider (MIT).","[""deepseek-harness"",""dsh"",""dsh-plugin"",""llm"",""llm-provider"",""npm"",""plugin"",""provider"",""typescript""]","https://github.com/Mars-Sea/dsh-commandcode-provider","2026-08-14T11:38:54Z","2026-08-20T18:20:17Z","2026-08-20T02:50:11Z","git://github.com/Mars-Sea/dsh-commandcode-provider.git","git@github.com:Mars-Sea/dsh-commandcode-provider.git","https://github.com/Mars-Sea/dsh-commandcode-provider.git","https://github.com/Mars-Sea/dsh-commandcode-provider","https://github.com/Mars-Sea/dsh-commandcode-provider",2827,"TypeScript",4,0,"main","MIT License"
"only-cli/oc",70,"only-cli","https://avatars.githubusercontent.com/u/318230108?v=4","Turn any website into a compact CLI tailored for AI agents. Browse the web in hundreds of tokens, not tens of thousands.","[""ai-agents"",""browser-automation"",""claude-code"",""cli"",""cli-app"",""cli-tool"",""llm"",""markdown"",""web-scraping""]","https://github.com/only-cli/oc","2026-08-18T13:00:30Z","2026-08-20T18:04:09Z","2026-08-20T13:21:48Z","git://github.com/only-cli/oc.git","git@github.com:only-cli/oc.git","https://github.com/only-cli/oc.git","https://github.com/only-cli/oc","https://only-cli.com",344,"JavaScript",1,3,"main",
"wtfzambo/speak-like-you-eat",61,"wtfzambo","https://avatars.githubusercontent.com/u/47462792?v=4","Translate AI garbage to human language. A Pi package for plain-language rewrites.","[""llm"",""pi"",""pi-package"",""plain-language"",""writing""]","https://github.com/wtfzambo/speak-like-you-eat","2026-08-15T15:49:26Z","2026-08-21T00:35:01Z","2026-08-20T19:53:11Z","git://github.com/wtfzambo/speak-like-you-eat.git","git@github.com:wtfzambo/speak-like-you-eat.git","https://github.com/wtfzambo/speak-like-you-eat.git","https://github.com/wtfzambo/speak-like-you-eat","https://www.npmjs.com/package/speak-like-you-eat",1843,"TypeScript",4,0,"main","MIT License"
"feibi-mochi/deepseek-harness-control-center",58,"feibi-mochi","https://avatars.githubusercontent.com/u/311934865?v=4","DeepSeek Harness account monitoring, usage accounting, completion alerts, official recharge, flexible layout, and agent-assisted session controls. / 账户监控、提醒、充值与会话控制中心","[""account-monitoring"",""agentic-ai"",""balance-monitor"",""cost-tracking"",""deepseek"",""deepseek-harness"",""dsh-plugin"",""javascript"",""llm"",""notifications"",""plugin"",""recharge"",""session-management"",""token-tracking"",""wallet""]","https://github.com/feibi-mochi/deepseek-harness-control-center","2026-08-14T10:43:58Z","2026-08-20T16:46:53Z","2026-08-20T09:16:00Z","git://github.com/feibi-mochi/deepseek-harness-control-center.git","git@github.com:feibi-mochi/deepseek-harness-control-center.git","https://github.com/feibi-mochi/deepseek-harness-control-center.git","https://github.com/feibi-mochi/deepseek-harness-control-center","",359,"JavaScript",3,1,"main","MIT License"
"Greninja9257/LabLLM",58,"Greninja9257","https://avatars.githubusercontent.com/u/169415895?v=4","A native macOS lab for teaching tiny language models to think — build the architecture, train the weights, and watch a small LLM emerge from scratch, locally on Apple Silicon with custom data, tokenizers, checkpoints, and MLX acceleration.","[""ai"",""apple-silicon"",""artificial-intelligence"",""deep-learning"",""fine-tuning"",""generative-ai"",""gpt"",""large-language-model"",""llm"",""local-ai"",""lora"",""machine-learning"",""macos"",""mlx"",""on-device-ai"",""open-source-llm"",""quantization"",""swift"",""swiftui"",""transformers""]","https://github.com/Greninja9257/LabLLM","2026-08-15T22:16:40Z","2026-08-21T01:41:01Z","2026-08-20T01:57:09Z","git://github.com/Greninja9257/LabLLM.git","git@github.com:Greninja9257/LabLLM.git","https://github.com/Greninja9257/LabLLM.git","https://github.com/Greninja9257/LabLLM","https://greninja9257.github.io/LabLLM/",9998,"Swift",1,1,"master","MIT License"
"Vendredi218/awesome-ai-harness",49,"Vendredi218","https://avatars.githubusercontent.com/u/30164466?v=4","The model is the engine; the harness is the car. Curated knowledge on harness engineering — context management, tool design, agent loops, memory, sandboxing, evals. EN/中文","[""agent-harness"",""agentic-ai"",""ai-agents"",""awesome-list"",""context-engineering"",""llm"",""mcp"",""prompt-engineering""]","https://github.com/Vendredi218/awesome-ai-harness","2026-08-16T04:57:52Z","2026-08-20T07:08:21Z","2026-08-19T03:04:50Z","git://github.com/Vendredi218/awesome-ai-harness.git","git@github.com:Vendredi218/awesome-ai-harness.git","https://github.com/Vendredi218/awesome-ai-harness.git","https://github.com/Vendredi218/awesome-ai-harness",,83,,1,0,"main","Creative Commons Zero v1.0 Universal"
"Hilbert-beinghappy/seektty",46,"Hilbert-beinghappy","https://avatars.githubusercontent.com/u/179999863?v=4","Pluggable DeepSeek-colored TUI for DeepSeek Harness","[""agentic-ai"",""ai-agent"",""cli"",""coding-agent"",""command-line"",""deepseek"",""deepseek-harness"",""developer-tools"",""dsh"",""dsh-plugin"",""linux"",""llm"",""macos"",""seektty"",""syntax-highlighting"",""terminal"",""terminal-ui"",""tui"",""typescript"",""vscode-theme""]","https://github.com/Hilbert-beinghappy/seektty","2026-08-14T11:10:57Z","2026-08-21T01:55:08Z","2026-08-20T17:30:23Z","git://github.com/Hilbert-beinghappy/seektty.git","git@github.com:Hilbert-beinghappy/seektty.git","https://github.com/Hilbert-beinghappy/seektty.git","https://github.com/Hilbert-beinghappy/seektty",,4950,"JavaScript",2,0,"main","MIT License"
"agents-universe/agents-universe",45,"agents-universe","https://avatars.githubusercontent.com/u/34120374?v=4","让智能体像人一样学习和工作，共享智能体和项目记忆","[""agent"",""agent-framework"",""agent-orchestration"",""agentic"",""agentic-workflow"",""ai-agents"",""ai-governance"",""ai-tools"",""context-engineering"",""llm"",""model-context-protocol"",""python"",""vue3"",""webapp""]","https://github.com/agents-universe/agents-universe","2026-08-18T12:49:42Z","2026-08-20T23:53:23Z","2026-08-20T23:53:08Z","git://github.com/agents-universe/agents-universe.git","git@github.com:agents-universe/agents-universe.git","https://github.com/agents-universe/agents-universe.git","https://github.com/agents-universe/agents-universe","https://agents-universe.com/",1587,"Python",0,0,"main","Apache License 2.0"
"Laplace-bit/dsh-smooth-stream",43,"Laplace-bit","https://avatars.githubusercontent.com/u/82888920?v=4","DeepSeek Harness Web UI plugin for fluid streaming rendering and silky scrolling. 流畅流式渲染与丝滑滚动。","[""ai-chat"",""chat-ui"",""cordis"",""deepseek"",""deepseek-harness"",""developer-tools"",""dsh"",""dsh-plugin"",""fluid-streaming"",""llm"",""markdown"",""plugin"",""react"",""smooth-scrolling"",""smooth-streaming"",""streaming"",""streaming-markdown"",""typescript"",""web-ui""]","https://github.com/Laplace-bit/dsh-smooth-stream","2026-08-15T05:19:33Z","2026-08-20T09:45:27Z","2026-08-20T08:44:50Z","git://github.com/Laplace-bit/dsh-smooth-stream.git","git@github.com:Laplace-bit/dsh-smooth-stream.git","https://github.com/Laplace-bit/dsh-smooth-stream.git","https://github.com/Laplace-bit/dsh-smooth-stream","https://laplace-bit.github.io/dsh-smooth-stream/",43492,"JavaScript",4,1,"main","MIT License"
"nexpeakcore/deepseek-harness-pr-review",41,"nexpeakcore","https://avatars.githubusercontent.com/u/199416372?v=4","AI code review with DeepSeek: headless PR review automation that verifies PR descriptions claim-by-claim against real code, checks docs against reality, flags requirement impact, human-in-the-loop + auto review poller + web dashboard","[""agentic-ai"",""ai-agent"",""ai-code-review"",""automation"",""automation-tools"",""code-analysis"",""code-quality"",""code-review"",""code-review-tools"",""code-reviewer"",""deepseek"",""deepseek-api"",""deepseek-harness"",""developer-tools"",""devtools"",""llm"",""llm-agent"",""open-source"",""pr-review"",""python""]","https://github.com/nexpeakcore/deepseek-harness-pr-review","2026-08-16T05:51:52Z","2026-08-20T00:49:57Z","2026-08-19T12:09:00Z","git://github.com/nexpeakcore/deepseek-harness-pr-review.git","git@github.com:nexpeakcore/deepseek-harness-pr-review.git","https://github.com/nexpeakcore/deepseek-harness-pr-review.git","https://github.com/nexpeakcore/deepseek-harness-pr-review","https://nexpeakcore.github.io/deepseek-harness-pr-review/",2657,"Python",14,1,"main","MIT License"
"Dest1ny-Sec/dhunter",40,"Dest1ny-Sec","https://avatars.githubusercontent.com/u/239099195?v=4","AI 驱动的自主渗透测试平台：输入目标，AI agent 自动完成侦察→规划→主动测试→漏洞验证→报告生成。黑板引擎+多 worker+SRC 验收门禁。仅供学术与安全研究使用。","[""agent"",""ai-agent"",""autonomous-agent"",""bug-bounty"",""cybersecurity"",""golang"",""llm"",""offensive-security"",""penetration-testing"",""pentest"",""python"",""reconnaissance"",""red-team"",""security"",""vue"",""vulnerability-discovery"",""web-security""]","https://github.com/Dest1ny-Sec/dhunter","2026-08-15T15:28:31Z","2026-08-20T02:00:26Z","2026-08-18T13:47:39Z","git://github.com/Dest1ny-Sec/dhunter.git","git@github.com:Dest1ny-Sec/dhunter.git","https://github.com/Dest1ny-Sec/dhunter.git","https://github.com/Dest1ny-Sec/dhunter",,20038,"Go",5,2,"main","Other"
