"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"amitshekhariitbhu/llm-inference-engineering",214,"amitshekhariitbhu","https://avatars.githubusercontent.com/u/9877145?v=4","Learn LLM Inference Engineering step by step - from KV cache, PagedAttention, and continuous batching to vLLM, SGLang, and GPUs.","[""inference-engineering"",""inference-optimization"",""large-language-models"",""llm"",""llm-engineering"",""llm-inference"",""llms""]","https://github.com/amitshekhariitbhu/llm-inference-engineering","2026-08-18T03:10:26Z","2026-08-22T11:18:07Z","2026-08-18T03:29:29Z","git://github.com/amitshekhariitbhu/llm-inference-engineering.git","git@github.com:amitshekhariitbhu/llm-inference-engineering.git","https://github.com/amitshekhariitbhu/llm-inference-engineering.git","https://github.com/amitshekhariitbhu/llm-inference-engineering","https://outcomeschool.com/program/ai-and-machine-learning",37,"Markdown",25,0,"main","Apache License 2.0"
"squall01337/mixamo-llm-mocap",152,"squall01337","https://avatars.githubusercontent.com/u/125082060?v=4","Turn any video into a Mixamo-rig animation - GVHMR estimator, spec-driven retarget, FK apply in Blender via MCP. Works with any Mixamo character; built to be operated end-to-end by an AI agent.","[""ai-agent"",""animation"",""blender"",""gvhmr"",""llm"",""mixamo"",""mocap"",""motion-capture"",""retargeting"",""smpl-x""]","https://github.com/squall01337/mixamo-llm-mocap","2026-08-17T21:05:02Z","2026-08-22T23:29:24Z","2026-08-18T13:23:01Z","git://github.com/squall01337/mixamo-llm-mocap.git","git@github.com:squall01337/mixamo-llm-mocap.git","https://github.com/squall01337/mixamo-llm-mocap.git","https://github.com/squall01337/mixamo-llm-mocap",,11418,"Python",37,0,"main","Other"
"only-cli/oc",120,"only-cli","https://avatars.githubusercontent.com/u/318230108?v=4","Turn any website into a compact CLI tailored for AI agents. Browse the web in hundreds of tokens, not tens of thousands.","[""ai-agents"",""browser-automation"",""claude-code"",""cli"",""cli-app"",""cli-tool"",""llm"",""markdown"",""web-scraping""]","https://github.com/only-cli/oc","2026-08-18T13:00:30Z","2026-08-23T01:11:13Z","2026-08-22T19:32:01Z","git://github.com/only-cli/oc.git","git@github.com:only-cli/oc.git","https://github.com/only-cli/oc.git","https://github.com/only-cli/oc","https://only-cli.com",275,"JavaScript",1,2,"main",
"elie222/botdirectory.ai",107,"elie222","https://avatars.githubusercontent.com/u/3090527?v=4","Open-source directory of agent-bot prompts for Grok Bot, Rakazo, and any agent — botdirectory.ai","[""agents"",""ai-agents"",""astro"",""automation"",""bots"",""directory"",""grok"",""grokbot"",""llm"",""prompt-engineering"",""prompts"",""rakazo""]","https://github.com/elie222/botdirectory.ai","2026-08-17T18:23:44Z","2026-08-22T23:32:48Z","2026-08-22T19:25:07Z","git://github.com/elie222/botdirectory.ai.git","git@github.com:elie222/botdirectory.ai.git","https://github.com/elie222/botdirectory.ai.git","https://github.com/elie222/botdirectory.ai","https://botdirectory.ai",13000,"Astro",48,4,"main","MIT License"
"Jordanwei1/jiaojie-skill",103,"Jordanwei1","https://avatars.githubusercontent.com/u/87682056?v=4","交接 Skill（Jiaojie）：跨窗口、跨模型、跨设备、跨语言的 AI 上下文交接工具。换窗口，不失忆；换模型，不重来。Open-source AI context handoff.","[""agent-skills"",""ai-agent"",""ai-agents"",""ai-memory"",""claude-code"",""claude-code-skill"",""codex"",""codex-skill"",""context-engineering"",""context-handoff"",""cross-model"",""cursor"",""cursor-skills"",""gemini-cli"",""gemini-cli-skills"",""handoff"",""llm"",""open-source"",""openclaw"",""openclaw-skill""]","https://github.com/Jordanwei1/jiaojie-skill","2026-08-20T08:57:52Z","2026-08-22T06:53:52Z","2026-08-20T13:47:18Z","git://github.com/Jordanwei1/jiaojie-skill.git","git@github.com:Jordanwei1/jiaojie-skill.git","https://github.com/Jordanwei1/jiaojie-skill.git","https://github.com/Jordanwei1/jiaojie-skill","https://jordanwei1.github.io/jiaojie-skill/",3911,"Python",5,0,"main","MIT License"
"Vendredi218/awesome-ai-harness",103,"Vendredi218","https://avatars.githubusercontent.com/u/30164466?v=4","The model is the engine; the harness is the car. Curated knowledge on harness engineering — context management, tool design, agent loops, memory, sandboxing, evals. EN/中文","[""agent-harness"",""agentic-ai"",""ai-agents"",""awesome-list"",""context-engineering"",""llm"",""mcp"",""prompt-engineering""]","https://github.com/Vendredi218/awesome-ai-harness","2026-08-16T04:57:52Z","2026-08-22T20:20:58Z","2026-08-19T03:04:50Z","git://github.com/Vendredi218/awesome-ai-harness.git","git@github.com:Vendredi218/awesome-ai-harness.git","https://github.com/Vendredi218/awesome-ai-harness.git","https://github.com/Vendredi218/awesome-ai-harness",,83,,2,0,"main","Creative Commons Zero v1.0 Universal"
"zorost/AI-Engineering-Lab",98,"zorost","https://avatars.githubusercontent.com/u/4138993?v=4","A free, self-paced 24-week AI engineering course: Python, machine learning, LLMs, RAG, fine-tuning, agents and MCP, Azure and Vertex and Bedrock, and Databricks. 43 runnable notebooks, one continuous case study. MIT licensed, no signup. By Zorost Intelligence AI Lab.","[""ai-agents"",""ai-engineering"",""course"",""curriculum"",""databricks"",""deep-learning"",""fine-tuning"",""generative-ai"",""learning-resources"",""llm"",""machine-learning"",""mcp"",""mlops"",""prompt-engineering"",""pyspark"",""python"",""rag"",""roadmap"",""vector-search"",""zorost""]","https://github.com/zorost/AI-Engineering-Lab","2026-08-17T16:34:05Z","2026-08-20T23:55:46Z","2026-08-17T19:36:07Z","git://github.com/zorost/AI-Engineering-Lab.git","git@github.com:zorost/AI-Engineering-Lab.git","https://github.com/zorost/AI-Engineering-Lab.git","https://github.com/zorost/AI-Engineering-Lab","https://zorost.com/ai-engineering-lab",5752,"Jupyter Notebook",92,0,"main","MIT License"
"abligail/narralume",86,"abligail","https://avatars.githubusercontent.com/u/161310404?v=4","Open-source AI-assisted writing studio for long-form fiction. 故事设定、正文版本、AI 协作、审稿与交付一体化的长篇小说写作工具。","[""ai-writing"",""creative-writing"",""llm"",""long-form-writing"",""novel-writing"",""novel-writing-assistant"",""self-hosted"",""storytelling"",""writing-tool""]","https://github.com/abligail/narralume","2026-08-20T16:16:58Z","2026-08-23T01:46:01Z","2026-08-22T02:37:14Z","git://github.com/abligail/narralume.git","git@github.com:abligail/narralume.git","https://github.com/abligail/narralume.git","https://github.com/abligail/narralume","https://app.narralume.me",10289,"TypeScript",17,2,"main","Apache License 2.0"
"agents-universe/agents-universe",72,"agents-universe","https://avatars.githubusercontent.com/u/34120374?v=4","让智能体像人一样学习和工作，共享智能体和项目记忆","[""agent"",""agent-framework"",""agent-orchestration"",""agentic"",""agentic-workflow"",""ai-agents"",""ai-governance"",""ai-tools"",""context-engineering"",""llm"",""model-context-protocol"",""python"",""vue3"",""webapp""]","https://github.com/agents-universe/agents-universe","2026-08-18T12:49:42Z","2026-08-23T01:49:59Z","2026-08-21T14:26:53Z","git://github.com/agents-universe/agents-universe.git","git@github.com:agents-universe/agents-universe.git","https://github.com/agents-universe/agents-universe.git","https://github.com/agents-universe/agents-universe","https://agents-universe.com/",1710,"Python",1,1,"main","Apache License 2.0"
"unclecode/modelprint",51,"unclecode","https://avatars.githubusercontent.com/u/12494079?v=4","Who is really behind that API? Fingerprint any OpenAI-compatible endpoint in the browser: 9 infrastructure probes, side-by-side comparison, community-extensible.","[""ai-tools"",""fingerprinting"",""llm"",""openrouter""]","https://github.com/unclecode/modelprint","2026-08-21T12:16:56Z","2026-08-22T15:21:25Z","2026-08-22T14:15:16Z","git://github.com/unclecode/modelprint.git","git@github.com:unclecode/modelprint.git","https://github.com/unclecode/modelprint.git","https://github.com/unclecode/modelprint",,165,"JavaScript",6,2,"main","MIT License"
