"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"Nanako0129/sepia",1240,"Nanako0129","https://avatars.githubusercontent.com/u/44753291?v=4","De-AI writing skill for any Agent Skills-compatible agent (77+ via the Skills CLI), with native plugins for Claude Code, Codex, Grok Build, and Antigravity. Narrative-architecture repair for fiction, venue-matched rules for professional prose. Based on StoryScope (arXiv:2604.03136).","[""agent-skills"",""ai-writing"",""antigravity"",""claude-code"",""codex"",""developer-tools"",""fiction"",""grok"",""humanizer"",""llm"",""prompt-engineering"",""writing-tools""]","https://github.com/Nanako0129/sepia","2026-08-28T05:56:49Z","2026-09-01T01:58:57Z","2026-08-31T12:36:41Z","git://github.com/Nanako0129/sepia.git","git@github.com:Nanako0129/sepia.git","https://github.com/Nanako0129/sepia.git","https://github.com/Nanako0129/sepia",,141,,73,0,"main","MIT License"
"cbrock84/headcount",855,"cbrock84","https://avatars.githubusercontent.com/u/15268570?v=4","An agent organization for Claude Code, structured as a company — 15+ departments, 125+ skills, each independently installable.","[""agent-marketplace"",""claude-code"",""claude-code-plugin"",""claude-plugin"",""claude-skills"",""mcp""]","https://github.com/cbrock84/headcount","2026-08-28T18:03:04Z","2026-09-01T01:53:04Z","2026-09-01T01:17:11Z","git://github.com/cbrock84/headcount.git","git@github.com:cbrock84/headcount.git","https://github.com/cbrock84/headcount.git","https://github.com/cbrock84/headcount","https://cbrock84.github.io/headcount/",3109,"Markdown",129,2,"main","MIT License"
"damejan80/tokentab",681,"damejan80","https://avatars.githubusercontent.com/u/15242181?v=4","A CLI that reads Claude Code, Codex, and Gemini CLI session logs and works out how much they cost, by model, project, and day.","[""ai"",""claude"",""claude-code"",""cursor"",""python"",""token-optimization"",""token-usage""]","https://github.com/damejan80/tokentab","2026-08-27T14:16:09Z","2026-09-01T01:53:02Z","2026-08-27T14:20:23Z","git://github.com/damejan80/tokentab.git","git@github.com:damejan80/tokentab.git","https://github.com/damejan80/tokentab.git","https://github.com/damejan80/tokentab","",317,"Python",137,1,"main","MIT License"
"hkqr/my-free-code",608,"hkqr","https://avatars.githubusercontent.com/u/153429021?v=4","Open-source multi-provider AI gateway for Claude Code and other coding agents, with model routing, streaming, tools, reasoning, fallbacks, and local model support","[""ai"",""claude-code"",""free-claude-api"",""multi-provider"",""multi-provider-llm""]","https://github.com/hkqr/my-free-code","2026-08-27T17:59:23Z","2026-09-01T01:58:29Z","2026-08-28T09:02:17Z","git://github.com/hkqr/my-free-code.git","git@github.com:hkqr/my-free-code.git","https://github.com/hkqr/my-free-code.git","https://github.com/hkqr/my-free-code","",86,"Python",211,0,"main","MIT License"
"leopard627/fire-your-seo-agency",380,"leopard627","https://avatars.githubusercontent.com/u/16227780?v=4","Fire your SEO·GEO agency 🔥 A Claude Code skill that audits and optimizes SEO·AEO·GEO·LLMO·NEO(Naver) by itself — 월 50~350만 원짜리 'AI 검색 최적화' 대행, AI 에이전트가 대체합니다","[""aeo"",""ai-search"",""claude-code"",""claude-skills"",""geo"",""llmo"",""llms-txt"",""naver"",""seo""]","https://github.com/leopard627/fire-your-seo-agency","2026-08-26T23:47:02Z","2026-08-31T17:52:55Z","2026-08-27T06:26:41Z","git://github.com/leopard627/fire-your-seo-agency.git","git@github.com:leopard627/fire-your-seo-agency.git","https://github.com/leopard627/fire-your-seo-agency.git","https://github.com/leopard627/fire-your-seo-agency","https://www.chickstockfi.com",1270,,98,0,"main","MIT License"
"KKKKhazix/sun-style-writing",351,"KKKKhazix","https://avatars.githubusercontent.com/u/239590580?v=4","从孙割19年白月光的痛彻心扉中蒸馏出来的无上心法","[""agent-skills"",""chinese-writing"",""claude-code"",""codex"",""literary-writing"",""prompt-engineering"",""writing""]","https://github.com/KKKKhazix/sun-style-writing","2026-08-27T21:39:36Z","2026-08-31T19:42:19Z","2026-08-27T22:14:03Z","git://github.com/KKKKhazix/sun-style-writing.git","git@github.com:KKKKhazix/sun-style-writing.git","https://github.com/KKKKhazix/sun-style-writing.git","https://github.com/KKKKhazix/sun-style-writing",,7209,,61,6,"main","MIT License"
"GENEXIS-AI/gpt-image-skill",156,"GENEXIS-AI","https://avatars.githubusercontent.com/u/131945398?v=4","Generate GPT images from Codex or Claude Code using a ChatGPT subscription, without the Images API.","[""agent-skills"",""chatgpt"",""claude-code"",""codex"",""gpt-image"",""image-generation""]","https://github.com/GENEXIS-AI/gpt-image-skill","2026-08-26T08:52:50Z","2026-09-01T00:52:12Z","2026-08-28T05:15:07Z","git://github.com/GENEXIS-AI/gpt-image-skill.git","git@github.com:GENEXIS-AI/gpt-image-skill.git","https://github.com/GENEXIS-AI/gpt-image-skill.git","https://github.com/GENEXIS-AI/gpt-image-skill",,2164,"JavaScript",19,0,"main",
"Vuk97/forward-implementation-first",155,"Vuk97","https://avatars.githubusercontent.com/u/38386018?v=4","Stop your coding agent from stalling real work on self-invented bookkeeping - receipts, hashes, locks, certification rituals. Ship first, then verify. Skill for Claude Code, Codex, and other agents.","[""agent-skills"",""agents"",""agentskills"",""ai-agents"",""anthropic"",""claude"",""claude-code"",""codex"",""codex-cli"",""developer-tools"",""llm"",""llm-agents"",""openai"",""prompt-engineering""]","https://github.com/Vuk97/forward-implementation-first","2026-08-29T23:16:12Z","2026-09-01T01:24:08Z","2026-08-31T13:46:22Z","git://github.com/Vuk97/forward-implementation-first.git","git@github.com:Vuk97/forward-implementation-first.git","https://github.com/Vuk97/forward-implementation-first.git","https://github.com/Vuk97/forward-implementation-first",,12,"Shell",4,0,"main","MIT License"
"kharmanskyi/open-steps",135,"kharmanskyi","https://avatars.githubusercontent.com/u/145896518?v=4","Skills that translate your coding agent's output into plain language: honest reports, straight verdicts, steps you can follow. MIT.","[""agent-skill"",""agent-skills"",""ai-agents"",""claude-code"",""claude-code-plugin"",""claude-code-skills"",""claude-skill"",""prompt-optimization"",""vibe-coding""]","https://github.com/kharmanskyi/open-steps","2026-08-25T14:24:24Z","2026-08-31T19:10:16Z","2026-08-31T09:54:01Z","git://github.com/kharmanskyi/open-steps.git","git@github.com:kharmanskyi/open-steps.git","https://github.com/kharmanskyi/open-steps.git","https://github.com/kharmanskyi/open-steps","https://opensteps.ai",123,"Shell",43,10,"main","MIT License"
"MariusOTB/OpenTrade-Agent",130,"MariusOTB","https://avatars.githubusercontent.com/u/128937352?v=4","The open-source trading harness for agents","[""agent"",""claude-code"",""codex"",""robinhood"",""robinhood-chain""]","https://github.com/MariusOTB/OpenTrade-Agent","2026-08-25T06:51:42Z","2026-08-30T22:51:42Z","2026-08-25T07:05:00Z","git://github.com/MariusOTB/OpenTrade-Agent.git","git@github.com:MariusOTB/OpenTrade-Agent.git","https://github.com/MariusOTB/OpenTrade-Agent.git","https://github.com/MariusOTB/OpenTrade-Agent","",2328,"TypeScript",199,0,"main","Other"
"camilleroux/genart-skill",112,"camilleroux","https://avatars.githubusercontent.com/u/25977?v=4","Generative art skill for Claude Code — deterministic, hash-seeded, onchain-ready","[""algorithmic-art"",""art-blocks"",""claude-code"",""claude-code-plugin"",""claude-plugin"",""claude-skills"",""creative-coding"",""generative-art"",""nft"",""onchain-art"",""p5js"",""pen-plotter"",""threejs""]","https://github.com/camilleroux/genart-skill","2026-08-28T09:05:47Z","2026-09-01T00:52:47Z","2026-08-29T20:42:43Z","git://github.com/camilleroux/genart-skill.git","git@github.com:camilleroux/genart-skill.git","https://github.com/camilleroux/genart-skill.git","https://github.com/camilleroux/genart-skill",,725,"JavaScript",11,0,"main","MIT License"
