"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"Vincentwei1021/anything2explainer",1174,"Vincentwei1021","https://avatars.githubusercontent.com/u/18239147?v=4","Topic in, narrated explainer video out. A Claude Code / Codex skill that turns any topic into a black-canvas motion-graphics explainer video with TTS voiceover, subtitles and a chapter progress bar. Chinese or English; every frame drawn in code with Remotion.","[""agent-skills"",""ai-agents"",""ai-video"",""claude-code"",""claude-code-skill"",""codex"",""edge-tts"",""educational-video"",""explainer-video"",""kokoro"",""motion-graphics"",""multi-agent"",""react"",""remotion"",""text-to-video"",""tts"",""typescript"",""video-generation""]","https://github.com/Vincentwei1021/anything2explainer","2026-09-08T17:19:54Z","2026-09-14T01:58:57Z","2026-09-13T03:23:06Z","git://github.com/Vincentwei1021/anything2explainer.git","git@github.com:Vincentwei1021/anything2explainer.git","https://github.com/Vincentwei1021/anything2explainer.git","https://github.com/Vincentwei1021/anything2explainer",,15425,"TypeScript",209,0,"main","Other"
"viettranx/3dviz-pro-max",217,"viettranx","https://avatars.githubusercontent.com/u/3197896?v=4","Agent skill for creative 3D visualization: turn an idea into a Three.js/Blender scene worth exploring. Claude Code + Codex plugin, 223 recipes, 440 knowledge records, 22 proved kits, 37 runnable studies.","[""3d"",""agent-skill"",""blender"",""claude-code"",""codex"",""gltf"",""threejs"",""visualization""]","https://github.com/viettranx/3dviz-pro-max","2026-09-10T01:42:59Z","2026-09-14T01:36:18Z","2026-09-11T01:01:12Z","git://github.com/viettranx/3dviz-pro-max.git","git@github.com:viettranx/3dviz-pro-max.git","https://github.com/viettranx/3dviz-pro-max.git","https://github.com/viettranx/3dviz-pro-max","https://3dviz.dev",71449,"JavaScript",32,0,"main","MIT License"
"blixvip/MotionClone",150,"blixvip","https://avatars.githubusercontent.com/u/247529250?v=4","Turn reference videos into editable motion graphics with Codex + ChatGPT. Compare, customize, and export MP4s or HyperFrames projects. Local Windows app + online studio.","[""ai-agents"",""ai-video"",""animation"",""chatgpt"",""codex"",""demo-videos"",""hyperframes"",""launch-videos"",""motion-graphics"",""python"",""svg"",""video"",""video-editing""]","https://github.com/blixvip/MotionClone","2026-09-10T02:29:35Z","2026-09-14T01:48:57Z","2026-09-12T17:40:38Z","git://github.com/blixvip/MotionClone.git","git@github.com:blixvip/MotionClone.git","https://github.com/blixvip/MotionClone.git","https://github.com/blixvip/MotionClone","https://motionclone.lol",6355,"Python",10,0,"main",
"FankChen/tracecrate",116,"FankChen","https://avatars.githubusercontent.com/u/122890530?v=4","Local-first AI agent trace workbench. Inspect Claude Code, Codex and OTLP logs, compare runs, and export privacy-conscious reports. No backend or API keys.","[""ai"",""ai-agents"",""claude-code"",""codex"",""developer-tools"",""local-first"",""observability"",""opentelemetry"",""privacy"",""react"",""typescript""]","https://github.com/FankChen/tracecrate","2026-09-10T09:27:41Z","2026-09-13T16:51:08Z","2026-09-13T13:44:14Z","git://github.com/FankChen/tracecrate.git","git@github.com:FankChen/tracecrate.git","https://github.com/FankChen/tracecrate.git","https://github.com/FankChen/tracecrate","https://fankchen.github.io/tracecrate/",1105,"TypeScript",3,5,"main","MIT License"
"Da7-Tech/SureForge",102,"Da7-Tech","https://avatars.githubusercontent.com/u/286182457?v=4","Agent Skill for complex work: research before asking, ask before planning, plan before building, verify before delivering, independent review before calling it done. Plain text, no runtime.","[""agent-skills"",""ai-agents"",""claude-code"",""code-review"",""codex"",""cursor"",""devin"",""hermes-agent"",""prompt"",""skills"",""verification"",""workflow""]","https://github.com/Da7-Tech/SureForge","2026-09-09T12:59:04Z","2026-09-13T23:21:58Z","2026-09-09T13:34:54Z","git://github.com/Da7-Tech/SureForge.git","git@github.com:Da7-Tech/SureForge.git","https://github.com/Da7-Tech/SureForge.git","https://github.com/Da7-Tech/SureForge",,121,"Python",11,1,"main","MIT License"
"agent-launch/agent-launcher",101,"agent-launch","https://avatars.githubusercontent.com/u/310759893?v=4","Configure and run existing coding-agent CLIs from one desktop app.","[""ai-agent"",""claude-code"",""cli"",""codex"",""cross-platform"",""desktop-app"",""developer-tools"",""electron"",""gemini-cli"",""macos""]","https://github.com/agent-launch/agent-launcher","2026-09-10T22:07:14Z","2026-09-14T01:40:06Z","2026-09-10T22:21:23Z","git://github.com/agent-launch/agent-launcher.git","git@github.com:agent-launch/agent-launcher.git","https://github.com/agent-launch/agent-launcher.git","https://github.com/agent-launch/agent-launcher",,8823,"TypeScript",1,3,"main","MIT License"
"icesixgod/awesome-astra-blender-characters",89,"icesixgod","https://avatars.githubusercontent.com/u/84966189?v=4","An agent skill for Blender character creation and repair, with nine-view references, face and hair workflows, and visual validation.","[""3d-modeling"",""agent-skills"",""anime"",""blender"",""character-modeling"",""codex""]","https://github.com/icesixgod/awesome-astra-blender-characters","2026-09-08T06:46:49Z","2026-09-13T06:50:54Z","2026-09-10T04:53:28Z","git://github.com/icesixgod/awesome-astra-blender-characters.git","git@github.com:icesixgod/awesome-astra-blender-characters.git","https://github.com/icesixgod/awesome-astra-blender-characters.git","https://github.com/icesixgod/awesome-astra-blender-characters",,53,"Python",8,0,"master","MIT License"
"Turbo1123/Turbo-IO",87,"Turbo1123","https://avatars.githubusercontent.com/u/3039850?v=4","雷鸟 iO / RayNeo iO 非官方 SDK 与 iOS 客户端：非商业学习研究，语音 AI、录音、自定义通知、Codex 与 Web 显示预览。BES2800 轻量眼镜，Android 待开发。","[""asr"",""bes2800"",""codex"",""ios"",""rayneo"",""rayneo-io"",""smart-glasses"",""swift"",""unofficial-sdk""]","https://github.com/Turbo1123/Turbo-IO","2026-09-08T11:48:37Z","2026-09-14T00:06:55Z","2026-09-12T10:56:54Z","git://github.com/Turbo1123/Turbo-IO.git","git@github.com:Turbo1123/Turbo-IO.git","https://github.com/Turbo1123/Turbo-IO.git","https://github.com/Turbo1123/Turbo-IO",,7721,"Swift",32,3,"main","Other"
"oguzhankayan/turkish-native",70,"oguzhankayan","https://avatars.githubusercontent.com/u/141449601?v=4","Agent skill for writing native Turkish and removing translationese from AI and localized copy.","[""agent-skill"",""chatgpt"",""claude"",""codex"",""copywriting"",""llm"",""localization"",""translation"",""translationese"",""turkish"",""writing""]","https://github.com/oguzhankayan/turkish-native","2026-09-11T23:47:40Z","2026-09-13T19:51:07Z","2026-09-13T10:52:37Z","git://github.com/oguzhankayan/turkish-native.git","git@github.com:oguzhankayan/turkish-native.git","https://github.com/oguzhankayan/turkish-native.git","https://github.com/oguzhankayan/turkish-native",,99,"Python",4,1,"main","MIT License"
"krmisystems/fantasy-football-manager",66,"krmisystems","https://avatars.githubusercontent.com/u/326306102?v=4","ESPN draft and lineup tools for Codex and other MCP clients, with browser sign-in, approval modes, per-team limits, and server monitoring.","[""browser-automation"",""codex"",""codex-plugin"",""espn"",""fantasy-draft"",""fantasy-football"",""lineup-optimization"",""mcp"",""mcp-server"",""monte-carlo"",""python"",""self-hosted""]","https://github.com/krmisystems/fantasy-football-manager","2026-09-08T02:55:36Z","2026-09-14T00:24:11Z","2026-09-14T00:24:06Z","git://github.com/krmisystems/fantasy-football-manager.git","git@github.com:krmisystems/fantasy-football-manager.git","https://github.com/krmisystems/fantasy-football-manager.git","https://github.com/krmisystems/fantasy-football-manager",,3769,"Python",34,0,"main","MIT License"
