"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"modelscope/ms-cookbook",275,"modelscope","https://avatars.githubusercontent.com/u/109945100?v=4","魔搭紫皮书｜ModelScope Cookbook：面向开发者的开源模型应用实战指南，覆盖模型选型、推理、微调、评测、RAG、Agent 与 AIGC，从跑通第一个模型到构建实际应用。","[""ai-agents"",""cookbook"",""diffusion-models"",""fine-tuning"",""generative-ai"",""llm"",""mcp"",""model-evaluation"",""modelscope"",""rag""]","https://github.com/modelscope/ms-cookbook","2026-09-11T14:27:35Z","2026-09-18T02:00:03Z","2026-09-16T15:51:23Z","git://github.com/modelscope/ms-cookbook.git","git@github.com:modelscope/ms-cookbook.git","https://github.com/modelscope/ms-cookbook.git","https://github.com/modelscope/ms-cookbook","https://modelscope.cn/active/ms-cookbook",121972,"HTML",44,2,"main","Apache License 2.0"
"Matthew0822/ToolReplay",179,"Matthew0822","https://avatars.githubusercontent.com/u/15010780?v=4","Audit AI agent tool-call transcripts: hash-chain sealing, deterministic replay, and scope overreach checks. Dependency-free Python CLI.","[""ai-agents"",""audit"",""cli"",""determinism"",""hash-chain"",""jsonl"",""permissions"",""python"",""replay"",""scope"",""security"",""tool-call""]","https://github.com/Matthew0822/ToolReplay","2026-09-14T10:11:00Z","2026-09-17T23:35:00Z","2026-09-14T12:09:08Z","git://github.com/Matthew0822/ToolReplay.git","git@github.com:Matthew0822/ToolReplay.git","https://github.com/Matthew0822/ToolReplay.git","https://github.com/Matthew0822/ToolReplay","http://quartzjer.github.io/pennybank/",464,"Python",20,1,"main","MIT License"
"awlevin/typesafe-computer-use",169,"awlevin","https://avatars.githubusercontent.com/u/8488209?v=4","Computer use for about $0.0002 a step: OCR the screen, classify the next action with TypeSafe, click. macOS.","[""ai-agents"",""automation"",""computer-use"",""macos"",""ocr"",""typesafe""]","https://github.com/awlevin/typesafe-computer-use","2026-09-16T17:48:45Z","2026-09-18T01:49:13Z","2026-09-17T06:58:31Z","git://github.com/awlevin/typesafe-computer-use.git","git@github.com:awlevin/typesafe-computer-use.git","https://github.com/awlevin/typesafe-computer-use.git","https://github.com/awlevin/typesafe-computer-use",,186,"Python",12,4,"main","MIT License"
"pliablepixels/gap-trap",168,"pliablepixels","https://avatars.githubusercontent.com/u/4116654?v=4","Turns vibe coding into high quality code. Sets up rules and gates in your repo so AI-written code stays correct without you reviewing every line.","[""agent-skills"",""agentic-coding"",""agents-md"",""ai-agents"",""ai-coding"",""ci-cd"",""claude-code"",""claude-skills"",""code-quality"",""codex"",""coding-agents"",""cursor"",""developer-tools"",""github-actions"",""llm"",""mutation-testing"",""quality-gates"",""tdd"",""testing"",""vibe-coding""]","https://github.com/pliablepixels/gap-trap","2026-09-13T20:29:08Z","2026-09-18T01:16:18Z","2026-09-17T23:44:28Z","git://github.com/pliablepixels/gap-trap.git","git@github.com:pliablepixels/gap-trap.git","https://github.com/pliablepixels/gap-trap.git","https://github.com/pliablepixels/gap-trap","https://pliablepixels.github.io/gap-trap/",1159,"JavaScript",8,0,"main","MIT License"
"Qiuner/agent-isles",123,"Qiuner","https://avatars.githubusercontent.com/u/149919158?v=4","An explorable island world to learn AI coding and build real projects with AI agents. Powered by DeepSeek Harness.","[""ai-agents"",""ai-coding"",""deepseek"",""developer-tools"",""gamification"",""godot"",""learn-to-code"",""vibe-coding""]","https://github.com/Qiuner/agent-isles","2026-09-14T10:50:30Z","2026-09-18T01:16:44Z","2026-09-17T13:33:31Z","git://github.com/Qiuner/agent-isles.git","git@github.com:Qiuner/agent-isles.git","https://github.com/Qiuner/agent-isles.git","https://github.com/Qiuner/agent-isles","https://qiuner.github.io/agent-isles/",107385,"TypeScript",3,17,"master","MIT License"
"lidge-jun/aside-codemode",109,"lidge-jun","https://avatars.githubusercontent.com/u/243035832?v=4","One call where Aside used to spend fifty — rg-backed search, Aside-shaped file tools, and batched browser work inside a single sandboxed JavaScript block. On a real folder, 55s of find+grep became 1s.","[""agent-tools"",""ai-agents"",""aside"",""browser-agent"",""browser-automation"",""cli"",""code-mode"",""codex"",""developer-tools"",""llm-tools"",""nodejs"",""npm-package"",""playwright"",""ripgrep"",""sandbox""]","https://github.com/lidge-jun/aside-codemode","2026-09-13T09:08:26Z","2026-09-18T01:54:55Z","2026-09-18T01:54:53Z","git://github.com/lidge-jun/aside-codemode.git","git@github.com:lidge-jun/aside-codemode.git","https://github.com/lidge-jun/aside-codemode.git","https://github.com/lidge-jun/aside-codemode","https://www.npmjs.com/package/aside-codemode",3830,"JavaScript",12,0,"main","MIT License"
"kairunwen/Awesome-Robot-Use-Agent",108,"kairunwen","https://avatars.githubusercontent.com/u/65280630?v=4","A curated collection of papers, research blogs, open-source tools, benchmarks, and community demos for robot-use agents, including demos powered by GPT-6 Astra. —— Explore our searchable website.","[""ai-agents"",""awesome-list"",""robot-use""]","https://github.com/kairunwen/Awesome-Robot-Use-Agent","2026-09-11T03:55:42Z","2026-09-17T13:29:25Z","2026-09-16T06:52:35Z","git://github.com/kairunwen/Awesome-Robot-Use-Agent.git","git@github.com:kairunwen/Awesome-Robot-Use-Agent.git","https://github.com/kairunwen/Awesome-Robot-Use-Agent.git","https://github.com/kairunwen/Awesome-Robot-Use-Agent","https://kairunwen.github.io/Awesome-Robot-Use-Agent/",16660,"Python",0,1,"main","MIT License"
"NiazMorshed2007/jev-review",84,"NiazMorshed2007","https://avatars.githubusercontent.com/u/77217706?v=4","Local-first MCP plugin for continuous software-quality review by AI coding agents, powered by Jev.","[""agent-plugin"",""ai-agents"",""claude-code"",""code-review"",""codex"",""coding-agents"",""cursor"",""developer-tools"",""jev"",""local-first"",""mcp"",""model-context-protocol"",""opencode"",""software-quality"",""typescript""]","https://github.com/NiazMorshed2007/jev-review","2026-09-17T05:24:51Z","2026-09-18T01:50:56Z","2026-09-17T17:15:20Z","git://github.com/NiazMorshed2007/jev-review.git","git@github.com:NiazMorshed2007/jev-review.git","https://github.com/NiazMorshed2007/jev-review.git","https://github.com/NiazMorshed2007/jev-review",,2867,"TypeScript",6,2,"main","MIT License"
"zhbi98/pcb-layout-design",80,"zhbi98","https://avatars.githubusercontent.com/u/49710448?v=4","【Codex PCB Layout Skill】GPT-6  Astra x KiCad10. PCB 自动布线 Skill","[""ai-agents"",""pcb"",""pcb-design"",""pcb-layout"",""skills""]","https://github.com/zhbi98/pcb-layout-design","2026-09-13T07:57:11Z","2026-09-17T02:33:25Z","2026-09-14T00:59:24Z","git://github.com/zhbi98/pcb-layout-design.git","git@github.com:zhbi98/pcb-layout-design.git","https://github.com/zhbi98/pcb-layout-design.git","https://github.com/zhbi98/pcb-layout-design","",1011,,2,0,"main",
"Xu123-Bob/Baize",71,"Xu123-Bob","https://avatars.githubusercontent.com/u/286625510?v=4","白泽 —— 中国古代神话中通晓万物的瑞兽，如今化身为 Vibe Coding 助手。  一个开源的 AI Coding Agent CLI，支持多后端（DeepSeek / OpenAI 兼容 / Ollama 本地），具备工具调用、技能加载、子代理委派、上下文压缩、安全沙箱等完整能力。在终端即可与 AI 结对编程。","[""ai"",""ai-agent"",""ai-agents"",""ai-coding""]","https://github.com/Xu123-Bob/Baize","2026-09-12T05:17:38Z","2026-09-17T10:30:02Z","2026-09-17T10:29:57Z","git://github.com/Xu123-Bob/Baize.git","git@github.com:Xu123-Bob/Baize.git","https://github.com/Xu123-Bob/Baize.git","https://github.com/Xu123-Bob/Baize","",20549,"JavaScript",1,1,"main","MIT License"
