"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"damejan80/tokentab",1147,"damejan80","https://avatars.githubusercontent.com/u/15242181?v=4","A CLI that reads Claude Code, Codex, and Gemini CLI session logs and works out how much they cost, by model, project, and day.","[""ai"",""claude"",""claude-code"",""cursor"",""python"",""token-optimization"",""token-usage""]","https://github.com/damejan80/tokentab","2026-08-27T14:16:09Z","2026-09-03T01:42:02Z","2026-08-27T14:20:23Z","git://github.com/damejan80/tokentab.git","git@github.com:damejan80/tokentab.git","https://github.com/damejan80/tokentab.git","https://github.com/damejan80/tokentab","",317,"Python",211,0,"main","MIT License"
"rokbenko/quackd",122,"rokbenko","https://avatars.githubusercontent.com/u/115651717?v=4","🦆🧠 Give your small robot a brain. Tell a Microduck, a Reachy Mini, a LeRobot arm or any ROS base what you want in plain language. An LLM (Claude, OpenAI, Gemini, Grok, or a local model via Ollama, vLLM or llama.cpp) uses the skills it already has. Simulator, .duck task files, MCP, and flocks where different robots cooperate. Apache 2.0.","[""claude"",""embodied-ai"",""hugging-face"",""lerobot"",""llama-cpp"",""llm-agents"",""local-llm"",""mcp"",""microduck"",""model-context-protocol"",""multi-agent"",""ollama"",""openai"",""physical-ai"",""pollen-robotics"",""python"",""reachy-mini"",""robotics"",""ros"",""sim2real""]","https://github.com/rokbenko/quackd","2026-08-28T09:09:16Z","2026-09-03T01:01:13Z","2026-09-02T17:47:29Z","git://github.com/rokbenko/quackd.git","git@github.com:rokbenko/quackd.git","https://github.com/rokbenko/quackd.git","https://github.com/rokbenko/quackd","https://pypi.org/project/quackd/",1758,"Python",10,3,"main","Apache License 2.0"
"Oihalitz/xdp-dns-evadeproxy",67,"Oihalitz","https://avatars.githubusercontent.com/u/16503433?v=4","Proxy DNS en Rust para evitar bloqueos de operadores mediante reescritura transparente de IPs anycast.","[""cloudflare"",""dns"",""dns-proxy"",""dns-server"",""python"",""rust""]","https://github.com/Oihalitz/xdp-dns-evadeproxy","2026-08-29T10:54:29Z","2026-09-03T01:25:20Z","2026-08-31T12:21:53Z","git://github.com/Oihalitz/xdp-dns-evadeproxy.git","git@github.com:Oihalitz/xdp-dns-evadeproxy.git","https://github.com/Oihalitz/xdp-dns-evadeproxy.git","https://github.com/Oihalitz/xdp-dns-evadeproxy","xdp.es",75,"Rust",5,1,"main","MIT License"
"Maas6696/cloudflare-challenge-clearance",65,"Maas6696","https://avatars.githubusercontent.com/u/306811885?v=4","Bypass the Cloudflare challenge (Just a moment / 5s) in Python and get a valid cf_clearance cookie via the Peak API - headless-friendly, proxy-aware.","[""anti-bot"",""captcha-solver"",""cf-clearance"",""cloudflare"",""cloudflare-bypass"",""cloudflare-challenge"",""cloudflare-scraper"",""just-a-moment"",""python"",""web-scraping""]","https://github.com/Maas6696/cloudflare-challenge-clearance","2026-09-02T16:39:22Z","2026-09-02T17:05:52Z","2026-09-02T16:39:33Z","git://github.com/Maas6696/cloudflare-challenge-clearance.git","git@github.com:Maas6696/cloudflare-challenge-clearance.git","https://github.com/Maas6696/cloudflare-challenge-clearance.git","https://github.com/Maas6696/cloudflare-challenge-clearance",,434,"Python",4,0,"main","MIT License"
"sharith45/atlas-Assistant",57,"sharith45","https://avatars.githubusercontent.com/u/180607319?v=4","Tu asistente personal, directamente en tu ordenador. Habla contigo por voz, gestiona WhatsApp, atiende llamadas, consulta la web y recuerda lo importante. Una inteligencia artificial diseñada para trabajar de forma local, privada y autónoma, sin depender de la nube.","[""agent"",""agent-skill"",""agent-skills"",""agentic"",""agentic-ai"",""agentic-workflow"",""agents"",""asistente"",""claude"",""claude-code"",""ia"",""jarvis"",""jarvis-ai-assistant"",""local-ai"",""personal-assistant"",""privacy"",""python"",""voice-assistant"",""whatsapp-bot"",""windows-desktop-app""]","https://github.com/sharith45/atlas-Assistant","2026-08-30T20:17:29Z","2026-09-03T01:55:29Z","2026-09-02T20:47:47Z","git://github.com/sharith45/atlas-Assistant.git","git@github.com:sharith45/atlas-Assistant.git","https://github.com/sharith45/atlas-Assistant.git","https://github.com/sharith45/atlas-Assistant","",11095,"Python",11,0,"main",
"mhiqrambg/gsuite2router",54,"mhiqrambg","https://avatars.githubusercontent.com/u/78313274?v=4","CLI tool to bulk-add Google Workspace accounts to 9Router Antigravity provider via automated OAuth login, and clean up quota-exhausted connections.","[""9router"",""automation"",""browser-automation"",""cli"",""google-workspace"",""gsuite"",""python""]","https://github.com/mhiqrambg/gsuite2router","2026-08-29T14:06:30Z","2026-09-02T13:54:34Z","2026-08-29T16:11:00Z","git://github.com/mhiqrambg/gsuite2router.git","git@github.com:mhiqrambg/gsuite2router.git","https://github.com/mhiqrambg/gsuite2router.git","https://github.com/mhiqrambg/gsuite2router","",19,"Python",19,0,"main",
"xieyanran/chalmers-calendar-sync",50,"xieyanran","https://avatars.githubusercontent.com/u/132805033?v=4","Import info  from canvas, timeedit to calender, remind important items","[""calendar-sync"",""canvas-lms"",""chalmers"",""google-calendar"",""ics"",""oauth2"",""python"",""timeedit""]","https://github.com/xieyanran/chalmers-calendar-sync","2026-08-27T19:53:15Z","2026-09-03T01:00:04Z","2026-08-31T16:59:27Z","git://github.com/xieyanran/chalmers-calendar-sync.git","git@github.com:xieyanran/chalmers-calendar-sync.git","https://github.com/xieyanran/chalmers-calendar-sync.git","https://github.com/xieyanran/chalmers-calendar-sync","",816,"Python",0,0,"master","MIT License"
"Endokelp/Only-Skill-You-Need",36,"Endokelp","https://avatars.githubusercontent.com/u/183029581?v=4","The first Agent Skill a beginner installs. Bootstraps Claude Code, Cursor, and other agents, then routes every task to the current best skill for that job.","[""agent-skills"",""claude-code"",""cursor"",""python""]","https://github.com/Endokelp/Only-Skill-You-Need","2026-08-27T22:29:17Z","2026-08-31T01:53:11Z","2026-08-27T22:48:43Z","git://github.com/Endokelp/Only-Skill-You-Need.git","git@github.com:Endokelp/Only-Skill-You-Need.git","https://github.com/Endokelp/Only-Skill-You-Need.git","https://github.com/Endokelp/Only-Skill-You-Need",,1830,"Python",0,0,"main","MIT License"
"ConiferKit/use-conifer",34,"ConiferKit","https://avatars.githubusercontent.com/u/284818068?v=4","The Conifer SDK — one gateway for cloud, local, and BYOK inference, with exact per-call cost receipts. TypeScript + Python + MCP.","[""ai-gateway"",""anthropic"",""llm"",""mcp"",""openai"",""openai-compatible"",""python"",""sdk"",""typescript""]","https://github.com/ConiferKit/use-conifer","2026-08-27T01:20:51Z","2026-09-02T01:20:17Z","2026-09-02T01:19:37Z","git://github.com/ConiferKit/use-conifer.git","git@github.com:ConiferKit/use-conifer.git","https://github.com/ConiferKit/use-conifer.git","https://github.com/ConiferKit/use-conifer","https://conifer.build/docs/sdk/",777,"TypeScript",6,0,"main","Apache License 2.0"
"jiabaobei/memory-bridge",30,"jiabaobei","https://avatars.githubusercontent.com/u/294371072?v=4","记忆桥 MemoryBridge — 跨设备、跨平台的 AI 共享记忆层 | Cross-device and cross-platform shared memory for AI (CDSMP implementation)","[""agent"",""ai"",""cdsmp"",""cross-device"",""cross-platform"",""llm"",""mcp"",""memory"",""python"",""semantic-memory""]","https://github.com/jiabaobei/memory-bridge","2026-08-29T04:34:06Z","2026-09-02T16:42:39Z","2026-09-02T14:57:05Z","git://github.com/jiabaobei/memory-bridge.git","git@github.com:jiabaobei/memory-bridge.git","https://github.com/jiabaobei/memory-bridge.git","https://github.com/jiabaobei/memory-bridge","",1461,"Python",0,0,"main","MIT License"
