"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"0xmikadzyki/ghost",17,"0xmikadzyki","https://avatars.githubusercontent.com/u/257402090?v=4","Fund-flow pipeline for Robinhood Chain (chain 4663): full ERC-20 Transfer backfill via HyperSync, 1.4B transfers in ClickHouse, read-only JSON API.","[""arbitrum-orbit"",""blockchain"",""clickhouse"",""ethereum"",""etl"",""fastapi"",""onchain-data""]","https://github.com/0xmikadzyki/ghost","2026-09-19T12:14:01Z","2026-09-19T19:52:35Z","2026-09-19T14:57:23Z","git://github.com/0xmikadzyki/ghost.git","git@github.com:0xmikadzyki/ghost.git","https://github.com/0xmikadzyki/ghost.git","https://github.com/0xmikadzyki/ghost",,11965,"Python",0,0,"main",
"raptor7197/monad-hack",3,"raptor7197","https://avatars.githubusercontent.com/u/167570886?v=4",,"[""blockchain"",""defi"",""web3""]","https://github.com/raptor7197/monad-hack","2026-09-19T06:35:26Z","2026-09-19T14:24:00Z","2026-09-19T14:23:57Z","git://github.com/raptor7197/monad-hack.git","git@github.com:raptor7197/monad-hack.git","https://github.com/raptor7197/monad-hack.git","https://github.com/raptor7197/monad-hack","https://flipguard.younix.xyz/",35370,"Solidity",0,0,"main",
"gulshanverse/TrustID-Smart-Identity-Verification-System",3,"gulshanverse","https://avatars.githubusercontent.com/u/222682437?v=4","TrustID is an AI-assisted identity and document screening platform built for faster, evidence-driven and auditable verification workflows.","[""blockchain"",""computer-vision"",""cybersecurity"",""document-verification"",""fastapi"",""fraud-detection"",""ml"",""nextjs"",""nodejs"",""ocr"",""postgresql"",""sih2026""]","https://github.com/gulshanverse/TrustID-Smart-Identity-Verification-System","2026-09-14T00:00:22Z","2026-09-19T06:38:42Z","2026-09-19T06:38:38Z","git://github.com/gulshanverse/TrustID-Smart-Identity-Verification-System.git","git@github.com:gulshanverse/TrustID-Smart-Identity-Verification-System.git","https://github.com/gulshanverse/TrustID-Smart-Identity-Verification-System.git","https://github.com/gulshanverse/TrustID-Smart-Identity-Verification-System","https://trustidonline.vercel.app",1044,"Python",0,0,"main",
"sayon-mitra024/vigyan-id",2,"sayon-mitra024","https://avatars.githubusercontent.com/u/239346481?v=4","VIGYAN.ID — A decentralized identity and verifiable credential platform for institution-backed digital credentials, Ed25519 cryptographic signing, student wallets, credential lifecycle management, and public verification. Built for Hack2Innovate 2026 PS-23 — Blockchain & Web3 Security.","[""blockchain"",""cryptography"",""decentralized-identity"",""did"",""digital-identity"",""ed25519"",""firebase"",""hackathon"",""hackathon-project"",""nextjs"",""typescript"",""verifiable-credentials"",""web3""]","https://github.com/sayon-mitra024/vigyan-id","2026-09-14T20:27:36Z","2026-09-15T06:45:58Z","2026-09-15T06:45:54Z","git://github.com/sayon-mitra024/vigyan-id.git","git@github.com:sayon-mitra024/vigyan-id.git","https://github.com/sayon-mitra024/vigyan-id.git","https://github.com/sayon-mitra024/vigyan-id","https://vigyan.sayonedu.in/",847,"TypeScript",0,0,"main","MIT License"
"chavoshimahdieh/zkp-learning-roadmap",2,"chavoshimahdieh","https://avatars.githubusercontent.com/u/85784609?v=4","A curated roadmap to learn Zero-Knowledge Proofs — from math foundations to ZK auditing and jobs.","[""awesome-list"",""blockchain"",""circom"",""cryptography"",""noir"",""roadmap"",""zeroknowledge"",""zkp""]","https://github.com/chavoshimahdieh/zkp-learning-roadmap","2026-09-16T15:31:45Z","2026-09-20T00:39:51Z","2026-09-16T16:42:14Z","git://github.com/chavoshimahdieh/zkp-learning-roadmap.git","git@github.com:chavoshimahdieh/zkp-learning-roadmap.git","https://github.com/chavoshimahdieh/zkp-learning-roadmap.git","https://github.com/chavoshimahdieh/zkp-learning-roadmap","",10,,0,0,"main","MIT License"
"mivlabs/polymarket-wallet",2,"mivlabs","https://avatars.githubusercontent.com/u/287457111?v=4","Восстановление истории переводов и балансов кошелька Polymarket напрямую с Polygon RPC (eth_getLogs/eth_call) - без API Polymarket и сторонних индексаторов.","[""blockchain"",""erc1155"",""erc20"",""polygon"",""postgresql"",""python"",""web3""]","https://github.com/mivlabs/polymarket-wallet","2026-09-15T15:19:23Z","2026-09-15T15:26:48Z","2026-09-15T15:22:33Z","git://github.com/mivlabs/polymarket-wallet.git","git@github.com:mivlabs/polymarket-wallet.git","https://github.com/mivlabs/polymarket-wallet.git","https://github.com/mivlabs/polymarket-wallet","",10,"Python",0,0,"main",
"nniiovoo/meowwa-chain",2,"nniiovoo","https://avatars.githubusercontent.com/u/243717149?v=4","MeowWa's owner-controlled agentic wallet core: multi-chain USDC rails, Privy wallet control, purchase intents and the deterministic spending policy gate.","[""agentic-payments"",""ai-agents"",""base"",""blockchain"",""solana"",""stablecoin"",""typescript"",""usdc""]","https://github.com/nniiovoo/meowwa-chain","2026-09-14T22:13:41Z","2026-09-16T19:55:06Z","2026-09-15T02:04:12Z","git://github.com/nniiovoo/meowwa-chain.git","git@github.com:nniiovoo/meowwa-chain.git","https://github.com/nniiovoo/meowwa-chain.git","https://github.com/nniiovoo/meowwa-chain",,479,"TypeScript",0,0,"main","Apache License 2.0"
"nyc-esq/donutcoin",2,"nyc-esq","https://avatars.githubusercontent.com/u/283824793?v=4","Donut Coin: a proof-of-work coin named after a cat. No value, all fun.","[""blockchain"",""cats"",""cryptocurrency"",""fastapi"",""hobby-project"",""homelab"",""mining"",""proof-of-work"",""python"",""scrypt"",""self-hosted"",""utxo""]","https://github.com/nyc-esq/donutcoin","2026-09-17T02:29:17Z","2026-09-19T20:03:41Z","2026-09-19T20:03:37Z","git://github.com/nyc-esq/donutcoin.git","git@github.com:nyc-esq/donutcoin.git","https://github.com/nyc-esq/donutcoin.git","https://github.com/nyc-esq/donutcoin","https://donutcoin.meme",1281,"Python",0,0,"main","MIT License"
"poaspergillus/soroban-events",1,"poaspergillus","https://avatars.githubusercontent.com/u/289178957?v=4","Lightweight Soroban RPC event ingestion, pagination, retries, deduplication, and ScVal decoding for Node.js","[""blockchain"",""event-indexer"",""events"",""nodejs"",""rpc"",""soroban"",""stellar"",""stellar-soroban"",""web3"",""xdr""]","https://github.com/poaspergillus/soroban-events","2026-09-19T06:18:33Z","2026-09-19T21:27:47Z","2026-09-19T21:18:13Z","git://github.com/poaspergillus/soroban-events.git","git@github.com:poaspergillus/soroban-events.git","https://github.com/poaspergillus/soroban-events.git","https://github.com/poaspergillus/soroban-events",,146,"JavaScript",0,0,"master","MIT License"
"Pilotbrine/Legal-Document-Storage-System",1,"Pilotbrine","https://avatars.githubusercontent.com/u/202948430?v=4","A Program to store and distribute Legal Documents","[""blockchain"",""cryptography"",""data-handling"",""law""]","https://github.com/Pilotbrine/Legal-Document-Storage-System","2026-09-14T18:55:15Z","2026-09-15T14:38:26Z","2026-09-15T01:23:06Z","git://github.com/Pilotbrine/Legal-Document-Storage-System.git","git@github.com:Pilotbrine/Legal-Document-Storage-System.git","https://github.com/Pilotbrine/Legal-Document-Storage-System.git","https://github.com/Pilotbrine/Legal-Document-Storage-System","https://legal-storage-system-website.onrender.com/",26,"HTML",0,0,"main","Apache License 2.0"
