"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"AsyncFuncAI/deepwiki-open",2621,"AsyncFuncAI","https://avatars.githubusercontent.com/u/194295535?v=4","Open Source DeepWiki: AI-Powered Wiki Generator for GitHub/Gitlab/Bitbucket Repositories","[]","https://github.com/AsyncFuncAI/deepwiki-open","2025-04-30T06:01:29Z","2025-05-05T04:19:41Z","2025-05-05T02:14:49Z","git://github.com/AsyncFuncAI/deepwiki-open.git","git@github.com:AsyncFuncAI/deepwiki-open.git","https://github.com/AsyncFuncAI/deepwiki-open.git","https://github.com/AsyncFuncAI/deepwiki-open","",2712,"TypeScript",206,21,"main","MIT License"
"hotheadhacker/no-as-a-service",1187,"hotheadhacker","https://avatars.githubusercontent.com/u/18418340?v=4","No-as-a-Service (NaaS) is a simple API that returns a random rejection reason. Use it when you need a realistic excuse, a fun “no,” or want to simulate being turned down in style.","[""api"",""expressjs"",""json""]","https://github.com/hotheadhacker/no-as-a-service","2025-04-29T19:56:36Z","2025-05-05T02:09:56Z","2025-05-01T15:50:28Z","git://github.com/hotheadhacker/no-as-a-service.git","git@github.com:hotheadhacker/no-as-a-service.git","https://github.com/hotheadhacker/no-as-a-service.git","https://github.com/hotheadhacker/no-as-a-service","https://naas.isalman.dev/no",1121,"JavaScript",74,15,"main",
"deepseek-ai/DeepSeek-Prover-V2",857,"deepseek-ai","https://avatars.githubusercontent.com/u/148330874?v=4",,"[]","https://github.com/deepseek-ai/DeepSeek-Prover-V2","2025-04-30T13:42:57Z","2025-05-05T04:15:37Z","2025-04-30T14:31:23Z","git://github.com/deepseek-ai/DeepSeek-Prover-V2.git","git@github.com:deepseek-ai/DeepSeek-Prover-V2.git","https://github.com/deepseek-ai/DeepSeek-Prover-V2.git","https://github.com/deepseek-ai/DeepSeek-Prover-V2",,2126,,54,4,"main","Other"
"River-Zhang/ICEdit",385,"River-Zhang","https://avatars.githubusercontent.com/u/60051616?v=4","0.1% training data and 1% training parameters for fantastic image editing! Paper ""In-Context Edit: Enabling Instructional Image Editing with In-Context Generation in Large Scale Diffusion Transformer""","[""diffusion"",""diffusion-models"",""diffusion-transformer"",""dit"",""editing-image"",""image-editing"",""in-context""]","https://github.com/River-Zhang/ICEdit","2025-04-29T12:26:49Z","2025-05-05T04:09:47Z","2025-05-04T15:53:25Z","git://github.com/River-Zhang/ICEdit.git","git@github.com:River-Zhang/ICEdit.git","https://github.com/River-Zhang/ICEdit.git","https://github.com/River-Zhang/ICEdit","https://river-zhang.github.io/ICEdit-gh-pages/",23910,"Python",21,6,"main","Other"
"NSG650/LinuxInExcel",345,"NSG650","https://avatars.githubusercontent.com/u/51860844?v=4",,"[]","https://github.com/NSG650/LinuxInExcel","2025-04-29T06:33:43Z","2025-05-05T04:08:02Z","2025-05-01T04:43:38Z","git://github.com/NSG650/LinuxInExcel.git","git@github.com:NSG650/LinuxInExcel.git","https://github.com/NSG650/LinuxInExcel.git","https://github.com/NSG650/LinuxInExcel",,2782,"C",15,3,"master",
"regenrek/deepwiki-mcp",304,"regenrek","https://avatars.githubusercontent.com/u/5182020?v=4","📖 MCP server for fetch deepwiki.com and get latest knowledge in Cursor and other Code Editors","[]","https://github.com/regenrek/deepwiki-mcp","2025-04-28T08:32:56Z","2025-05-05T02:21:32Z","2025-05-01T14:27:54Z","git://github.com/regenrek/deepwiki-mcp.git","git@github.com:regenrek/deepwiki-mcp.git","https://github.com/regenrek/deepwiki-mcp.git","https://github.com/regenrek/deepwiki-mcp","",1028,"TypeScript",24,0,"main","MIT License"
"robb/Redline",283,"robb","https://avatars.githubusercontent.com/u/212465?v=4","Redlines for SwiftUI","[""design"",""figma"",""swiftui""]","https://github.com/robb/Redline","2025-04-29T19:02:05Z","2025-05-05T02:16:16Z","2025-04-29T19:14:12Z","git://github.com/robb/Redline.git","git@github.com:robb/Redline.git","https://github.com/robb/Redline.git","https://github.com/robb/Redline","",314,"Swift",3,0,"main","MIT License"
"rainmanjam/jobspy-api",239,"rainmanjam","https://avatars.githubusercontent.com/u/181322?v=4","Dockerized version of JobSpy job search utility with API key auth, rate limiting, and proxy support.","[""docker"",""fastapi"",""glassdoor"",""google-jobs"",""job-scraper"",""jobspy"",""linkedin"",""pyrhon"",""remote-jobs""]","https://github.com/rainmanjam/jobspy-api","2025-04-28T18:47:48Z","2025-05-05T01:24:43Z","2025-04-29T21:58:44Z","git://github.com/rainmanjam/jobspy-api.git","git@github.com:rainmanjam/jobspy-api.git","https://github.com/rainmanjam/jobspy-api.git","https://github.com/rainmanjam/jobspy-api","",90,"Python",10,1,"main","MIT License"
"NousResearch/atropos",231,"NousResearch","https://avatars.githubusercontent.com/u/134168893?v=4","Atropos is a Language Model Reinforcement Learning Environments framework for collecting and evaluating LLM trajectories through diverse environments","[]","https://github.com/NousResearch/atropos","2025-04-29T19:02:06Z","2025-05-04T19:40:08Z","2025-05-05T03:40:49Z","git://github.com/NousResearch/atropos.git","git@github.com:NousResearch/atropos.git","https://github.com/NousResearch/atropos.git","https://github.com/NousResearch/atropos",,2787,"Python",13,9,"main","MIT License"
"blinddumper/GrassBot",205,"blinddumper","https://avatars.githubusercontent.com/u/162107?v=4","bot for grass farm","[""grass"",""grass-bot"",""grass-farm"",""grassbot""]","https://github.com/blinddumper/GrassBot","2025-04-30T12:22:25Z","2025-05-04T14:09:03Z","2025-05-03T17:05:29Z","git://github.com/blinddumper/GrassBot.git","git@github.com:blinddumper/GrassBot.git","https://github.com/blinddumper/GrassBot.git","https://github.com/blinddumper/GrassBot","",3597,"Python",116,0,"main","Apache License 2.0"
