"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"vaelkeep/hermes-paper-agent",56,"vaelkeep","https://avatars.githubusercontent.com/u/322616871?v=4","A nightly newspaper that writes itself: an agent runs the desks, the figures come from code, and it refuses to publish an edition with marks in it.","[""agent"",""cron"",""daily-briefing"",""hermes"",""llm"",""local-llm"",""newspaper"",""personal-dashboard"",""python"",""self-hosted"",""static-site"",""typography""]","https://github.com/vaelkeep/hermes-paper-agent","2026-09-03T02:15:43Z","2026-09-06T18:00:39Z","2026-09-03T23:26:25Z","git://github.com/vaelkeep/hermes-paper-agent.git","git@github.com:vaelkeep/hermes-paper-agent.git","https://github.com/vaelkeep/hermes-paper-agent.git","https://github.com/vaelkeep/hermes-paper-agent","https://vaelkeep.github.io/hermes-paper-agent/",1471,"Python",6,0,"main","MIT License"
"hakurido/universal-zero",6,"hakurido","https://avatars.githubusercontent.com/u/257832079?v=4","Adaptive resilience and scope-retention evaluator for OpenAI-compatible language models","[""agent"",""claude"",""context-retention"",""g0dm0de"",""hermes"",""l1b3rt4s"",""mini-refusal"",""prompt-engineering""]","https://github.com/hakurido/universal-zero","2026-09-01T06:33:53Z","2026-09-06T03:37:52Z","2026-09-06T03:37:48Z","git://github.com/hakurido/universal-zero.git","git@github.com:hakurido/universal-zero.git","https://github.com/hakurido/universal-zero.git","https://github.com/hakurido/universal-zero",,144,"Python",0,0,"main","MIT License"
"mdg-qc/hermes-desktop-web-mobile-pwa",5,"mdg-qc","https://avatars.githubusercontent.com/u/99652049?v=4","Hermes Desktop - Web / Mobile (PWA) Ver. Unofficial community wrapper of the Hermes desktop chat UI as a Web & Mobile (PWA) app; Docker image.","[""community"",""docker"",""hermes"",""pwa"",""react"",""unofficial""]","https://github.com/mdg-qc/hermes-desktop-web-mobile-pwa","2026-09-04T16:46:55Z","2026-09-05T12:21:25Z","2026-09-05T06:39:55Z","git://github.com/mdg-qc/hermes-desktop-web-mobile-pwa.git","git@github.com:mdg-qc/hermes-desktop-web-mobile-pwa.git","https://github.com/mdg-qc/hermes-desktop-web-mobile-pwa.git","https://github.com/mdg-qc/hermes-desktop-web-mobile-pwa","",1548,"TypeScript",2,0,"main",
"red4711/vault-drop",3,"red4711","https://avatars.githubusercontent.com/u/10916821?v=4","Inline credential-drop forms for Hermes WebUI — secrets go straight to your local vault (Dropvault/Vaultwarden), never through the chat.","[""bitwarden"",""extension"",""hermes"",""hermes-webui"",""secrets"",""sidecar"",""vaultwarden""]","https://github.com/red4711/vault-drop","2026-09-04T23:30:09Z","2026-09-06T06:32:01Z","2026-09-06T06:31:58Z","git://github.com/red4711/vault-drop.git","git@github.com:red4711/vault-drop.git","https://github.com/red4711/vault-drop.git","https://github.com/red4711/vault-drop","",44,"Python",1,0,"main","MIT License"
"acculoe/vera-memory",2,"acculoe","https://avatars.githubusercontent.com/u/279594430?v=4","VERA Memory V5 — persistent SQLite+FTS5 memory with governed identity, session briefing, and local ONNX semantic search for Hermes AI agents. MIT licensed.","[""agent-memory"",""ai-agents"",""embeddings"",""hermes"",""memory"",""onnx"",""sqlite""]","https://github.com/acculoe/vera-memory","2026-09-05T04:47:00Z","2026-09-06T01:50:36Z","2026-09-05T06:03:10Z","git://github.com/acculoe/vera-memory.git","git@github.com:acculoe/vera-memory.git","https://github.com/acculoe/vera-memory.git","https://github.com/acculoe/vera-memory",,395,"Python",0,0,"main","MIT License"
"techne-tools/enodios",1,"techne-tools","https://avatars.githubusercontent.com/u/310946778?v=4","Enodios for Obsidian — chat with the Hermes autonomous AI agent inside your vault. ACP subprocess or HTTP/SSE API, approval-diffed file edits, semantic vault search.","[""hermes"",""hermes-agent"",""obsidian"",""obsidian-community"",""obsidian-plugin""]","https://github.com/techne-tools/enodios","2026-09-01T17:28:21Z","2026-09-06T18:07:39Z","2026-09-06T18:12:55Z","git://github.com/techne-tools/enodios.git","git@github.com:techne-tools/enodios.git","https://github.com/techne-tools/enodios.git","https://github.com/techne-tools/enodios","",1260,"TypeScript",1,0,"main","MIT License"
"step-into-ai/In-Ear-Hermes",1,"step-into-ai","https://avatars.githubusercontent.com/u/173475175?v=4","Self-hosted Android voice assistant for one-command Bluetooth headset gestures, powered by Hermes.","[""android"",""bluetooth"",""hermes"",""self-hosted"",""tailscale"",""voice-assistant""]","https://github.com/step-into-ai/In-Ear-Hermes","2026-09-04T10:54:03Z","2026-09-06T20:34:58Z","2026-09-04T11:26:56Z","git://github.com/step-into-ai/In-Ear-Hermes.git","git@github.com:step-into-ai/In-Ear-Hermes.git","https://github.com/step-into-ai/In-Ear-Hermes.git","https://github.com/step-into-ai/In-Ear-Hermes",,2319,"Kotlin",0,5,"main","MIT License"
"devitechy/hermes-simplex-voice",1,"devitechy","https://avatars.githubusercontent.com/u/293692799?v=4","Native voice calls for Hermes Agent over SimpleX, with encrypted media","[""ai-agents"",""e2ee"",""hermes"",""simplex-chat"",""voice-assistant"",""webrtc""]","https://github.com/devitechy/hermes-simplex-voice","2026-09-01T01:15:51Z","2026-09-04T20:49:57Z","2026-09-04T20:49:53Z","git://github.com/devitechy/hermes-simplex-voice.git","git@github.com:devitechy/hermes-simplex-voice.git","https://github.com/devitechy/hermes-simplex-voice.git","https://github.com/devitechy/hermes-simplex-voice",,35,"Shell",0,0,"main","MIT License"
"dll61/phone-codex",1,"dll61","https://avatars.githubusercontent.com/u/189571506?v=4","手机 Telegram 遥控 OpenAI Codex｜Hermes Gateway + codex_app_server｜踩坑: danger-no-sandbox / 重复回复 / home channel / BotFather","[""agent"",""chatgpt"",""codex"",""documentation"",""hermes"",""hermes-agent"",""llm-agent"",""openai-codex"",""telegram"",""telegram-bot""]","https://github.com/dll61/phone-codex","2026-09-06T12:00:24Z","2026-09-06T12:12:19Z","2026-09-06T12:12:15Z","git://github.com/dll61/phone-codex.git","git@github.com:dll61/phone-codex.git","https://github.com/dll61/phone-codex.git","https://github.com/dll61/phone-codex",,23,,0,0,"master","MIT License"
"velesnitski/529kit",1,"velesnitski","https://avatars.githubusercontent.com/u/6872240?v=4","Ollama + Hermes local fallback kit for when every cloud LLM is down — drill-first, honest about the ceiling","[""gpt-oss"",""hermes"",""llm-fallback"",""local-llm"",""offline-ai"",""ollama""]","https://github.com/velesnitski/529kit","2026-09-04T10:33:44Z","2026-09-04T12:59:13Z","2026-09-04T12:59:06Z","git://github.com/velesnitski/529kit.git","git@github.com:velesnitski/529kit.git","https://github.com/velesnitski/529kit.git","https://github.com/velesnitski/529kit",,16,"Shell",0,0,"main","MIT License"
