"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"Krishnagangwal/CS-Fundamentals",1575,"Krishnagangwal","https://avatars.githubusercontent.com/u/175389609?v=4","Curated CS fundamentals for placement prep: DSA,Computer Networks, DBMS & SQL, OOPs, Operating Systems, System Design & Software Engineering","[]","https://github.com/Krishnagangwal/CS-Fundamentals","2026-06-28T07:08:15Z","2026-07-04T22:01:54Z","2026-06-28T07:42:12Z","git://github.com/Krishnagangwal/CS-Fundamentals.git","git@github.com:Krishnagangwal/CS-Fundamentals.git","https://github.com/Krishnagangwal/CS-Fundamentals.git","https://github.com/Krishnagangwal/CS-Fundamentals",,284125,,135,0,"main",
"yynxxxxx/Codex-5.5-codex-instruct-5.5",1375,"yynxxxxx","https://avatars.githubusercontent.com/u/139136586?v=4",,"[]","https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5","2026-06-28T10:24:42Z","2026-07-05T01:01:12Z","2026-07-04T13:25:57Z","git://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5.git","git@github.com:yynxxxxx/Codex-5.5-codex-instruct-5.5.git","https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5.git","https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5",,1187,"Python",391,0,"main","MIT License"
"mekos2772/ios-location-spoofer",1287,"mekos2772","https://avatars.githubusercontent.com/u/119464194?v=4","Standalone iOS app to spoof GPS location without jailbreak. Includes Shadowrocket/Surge/Loon/QX/Stash module.","[]","https://github.com/mekos2772/ios-location-spoofer","2026-06-30T11:20:30Z","2026-07-05T01:47:55Z","2026-07-04T17:13:54Z","git://github.com/mekos2772/ios-location-spoofer.git","git@github.com:mekos2772/ios-location-spoofer.git","https://github.com/mekos2772/ios-location-spoofer.git","https://github.com/mekos2772/ios-location-spoofer",,6802,"JavaScript",192,0,"main","GNU Affero General Public License v3.0"
"Kulaxyz/self-learning-skills",825,"Kulaxyz","https://avatars.githubusercontent.com/u/47082676?v=4","A self-improving skill for AI coding agents (Claude Code, Cursor, AGENTS.md): recognize a hard-won golden path in a session and harvest it into a reusable skill/rule for next time.","[]","https://github.com/Kulaxyz/self-learning-skills","2026-06-28T19:30:36Z","2026-07-04T20:49:34Z","2026-07-01T03:41:29Z","git://github.com/Kulaxyz/self-learning-skills.git","git@github.com:Kulaxyz/self-learning-skills.git","https://github.com/Kulaxyz/self-learning-skills.git","https://github.com/Kulaxyz/self-learning-skills",,28,,24,2,"main","MIT License"
"jamesob/local-llm",756,"jamesob","https://avatars.githubusercontent.com/u/73197?v=4","Everything I know about running LLMs locally","[]","https://github.com/jamesob/local-llm","2026-07-03T13:06:03Z","2026-07-05T01:59:56Z","2026-07-03T20:12:00Z","git://github.com/jamesob/local-llm.git","git@github.com:jamesob/local-llm.git","https://github.com/jamesob/local-llm.git","https://github.com/jamesob/local-llm","",10790,"Shell",35,1,"master",
"HUANGCHIHHUNGLeo/claude-real-video",749,"HUANGCHIHHUNGLeo","https://avatars.githubusercontent.com/u/207666334?v=4","Let Claude (or any LLM) actually watch a video — scene-aware, deduplicated frames + transcript, from a URL or local file. Runs locally, MIT.","[]","https://github.com/HUANGCHIHHUNGLeo/claude-real-video","2026-06-30T10:55:02Z","2026-07-05T01:51:19Z","2026-07-04T16:14:52Z","git://github.com/HUANGCHIHHUNGLeo/claude-real-video.git","git@github.com:HUANGCHIHHUNGLeo/claude-real-video.git","https://github.com/HUANGCHIHHUNGLeo/claude-real-video.git","https://github.com/HUANGCHIHHUNGLeo/claude-real-video",,645,"Python",38,0,"master","MIT License"
"xuchonglang/investing-for-beginners",650,"xuchonglang","https://avatars.githubusercontent.com/u/34959353?v=4","小隐寺投资百科官方公开索引：美股、期权与加密货币知识框架","[""chinese"",""cryptocurrency"",""investing"",""options"",""xiaoyinsi""]","https://github.com/xuchonglang/investing-for-beginners","2026-07-03T03:56:00Z","2026-07-05T01:51:33Z","2026-07-03T14:25:44Z","git://github.com/xuchonglang/investing-for-beginners.git","git@github.com:xuchonglang/investing-for-beginners.git","https://github.com/xuchonglang/investing-for-beginners.git","https://github.com/xuchonglang/investing-for-beginners","https://xiaoyinsi.com/wiki",173,,36,0,"main","Other"
"jmerelnyc/Talos",587,"jmerelnyc","https://avatars.githubusercontent.com/u/164396066?v=4","GPU worker client for the Talos network. Pairs with your Talos account, serves open-model inference jobs over a WebSocket, and reports uptime for payouts.","[""ai"",""distributed-computing"",""gpu"",""llm"",""ollama"",""python"",""websocket"",""worker""]","https://github.com/jmerelnyc/Talos","2026-07-02T14:43:11Z","2026-07-05T01:48:43Z","2026-07-03T10:20:20Z","git://github.com/jmerelnyc/Talos.git","git@github.com:jmerelnyc/Talos.git","https://github.com/jmerelnyc/Talos.git","https://github.com/jmerelnyc/Talos","https://usetalos.xyz",92,"Python",12,0,"main","MIT License"
"uzairansaruzi/hermex",552,"uzairansaruzi","https://avatars.githubusercontent.com/u/179570281?v=4","Native iPhone app for your Hermes agent","[""hermes"",""hermes-agent"",""hermex"",""ios"",""llm"",""self-hosted"",""swift"",""swiftui""]","https://github.com/uzairansaruzi/hermex","2026-07-02T12:47:31Z","2026-07-05T01:24:31Z","2026-07-04T18:28:33Z","git://github.com/uzairansaruzi/hermex.git","git@github.com:uzairansaruzi/hermex.git","https://github.com/uzairansaruzi/hermex.git","https://github.com/uzairansaruzi/hermex","https://hermexapp.com/",11485,"Swift",56,37,"master","MIT License"
"TianhangZhuzth/Fundamental-Ava",523,"TianhangZhuzth","https://avatars.githubusercontent.com/u/219875975?v=4","Build digital human beings — autonomous, collaborative, and socially intelligent agents. FNzgGxU31RWiDgLr3GvxxSa42nRntvZNSG6aBMQ1pump","[""ai"",""ai-agents""]","https://github.com/TianhangZhuzth/Fundamental-Ava","2026-06-30T01:04:13Z","2026-07-04T19:42:13Z","2026-07-01T15:46:26Z","git://github.com/TianhangZhuzth/Fundamental-Ava.git","git@github.com:TianhangZhuzth/Fundamental-Ava.git","https://github.com/TianhangZhuzth/Fundamental-Ava.git","https://github.com/TianhangZhuzth/Fundamental-Ava","https://fundamentalresearchlabs.com",461,"Python",53,0,"main","Apache License 2.0"
