"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"shoemoney/shoemoneyx",24,"shoemoney","https://avatars.githubusercontent.com/u/444294?v=4","SMX · an open-source crypto paper-trading desk. Backtest farm, walk-forward optimizer, built-in AI agent, 110 exchanges, schema v2 strategies.","[""algo-trading"",""backtesting"",""ccxt"",""coinbase"",""crypto"",""laravel"",""open-source"",""paper-trading"",""trading"",""vue""]","https://github.com/shoemoney/shoemoneyx","2026-09-19T19:02:50Z","2026-09-25T08:38:49Z","2026-09-23T16:59:06Z","git://github.com/shoemoney/shoemoneyx.git","git@github.com:shoemoney/shoemoneyx.git","https://github.com/shoemoney/shoemoneyx.git","https://github.com/shoemoney/shoemoneyx","https://shoemoneyx.com",23400,"PHP",2,1,"main","MIT License"
"ryckakas/bonsai-lint",6,"ryckakas","https://avatars.githubusercontent.com/u/126283906?v=4","Multi-language cognitive complexity linter, as a single static binary","[""cli"",""code-metrics"",""code-quality"",""cognitive-complexity"",""complexity-analysis"",""developer-tools"",""go"",""java"",""javascript"",""linter"",""monorepo"",""php"",""refactoring"",""rust"",""static-analysis"",""technical-debt"",""tree-sitter"",""typescript"",""vscode-extension"",""vue""]","https://github.com/ryckakas/bonsai-lint","2026-09-19T08:19:16Z","2026-09-25T20:36:39Z","2026-09-25T20:36:40Z","git://github.com/ryckakas/bonsai-lint.git","git@github.com:ryckakas/bonsai-lint.git","https://github.com/ryckakas/bonsai-lint.git","https://github.com/ryckakas/bonsai-lint","https://bonsai.kauneckas.dev/",3415,"Rust",0,10,"main","MIT License"
"huiyan-fe/vue-bmap",5,"huiyan-fe","https://avatars.githubusercontent.com/u/13144859?v=4","Vue components for Baidu Map JSAPI","[""bmap"",""javascript"",""jsapi"",""map"",""vue"",""vue3""]","https://github.com/huiyan-fe/vue-bmap","2026-09-20T10:02:21Z","2026-09-22T03:00:44Z","2026-09-22T10:22:04Z","git://github.com/huiyan-fe/vue-bmap.git","git@github.com:huiyan-fe/vue-bmap.git","https://github.com/huiyan-fe/vue-bmap.git","https://github.com/huiyan-fe/vue-bmap","https://mapopen.bj.bcebos.com/vue-bmap/docs/",403,"TypeScript",0,0,"master","MIT License"
"mah3uz/nibble",3,"mah3uz","https://avatars.githubusercontent.com/u/3044386?v=4","A schema-driven CMS you run as your own application. Rails 8, Inertia + Vue 3 with SSR, SQLite.","[""cms"",""markdown"",""ruby"",""ruby-on-rails"",""tailwindcss"",""typescript"",""vue""]","https://github.com/mah3uz/nibble","2026-09-21T20:59:06Z","2026-09-25T09:32:09Z","2026-09-24T21:27:32Z","git://github.com/mah3uz/nibble.git","git@github.com:mah3uz/nibble.git","https://github.com/mah3uz/nibble.git","https://github.com/mah3uz/nibble","https://nibble.ink",2262,"Ruby",0,0,"main","MIT License"
"islomkhon/CerebrumKit",3,"islomkhon","https://avatars.githubusercontent.com/u/60643095?v=4","Self-hosted starting point for agentic projects: agents built from skills and tools, a storage library over your own tables, a multi-agent workflow, and a client portal. Skills and tools are database rows, editable with no redeploy.","[""agent-framework"",""agentic-ai"",""ai-agent"",""ai-agents"",""automation"",""docker-compose"",""fastapi"",""generative-ai"",""llm"",""llmops"",""low-code"",""multi-agent"",""openai"",""postgresql"",""python"",""self-hosted"",""sqlite"",""vue"",""workflow""]","https://github.com/islomkhon/CerebrumKit","2026-09-19T07:29:41Z","2026-09-25T21:03:58Z","2026-09-24T17:30:15Z","git://github.com/islomkhon/CerebrumKit.git","git@github.com:islomkhon/CerebrumKit.git","https://github.com/islomkhon/CerebrumKit.git","https://github.com/islomkhon/CerebrumKit","",11926,"Vue",1,0,"main","Apache License 2.0"
"satyawikananda/gits",2,"satyawikananda","https://avatars.githubusercontent.com/u/33148052?v=4","Gits is a browser extension powered by Jev to search the leads data on the Google Maps","[""ai"",""browser-extension"",""jev"",""jev-ai"",""vue""]","https://github.com/satyawikananda/gits","2026-09-19T02:07:48Z","2026-09-22T11:07:13Z","2026-09-21T08:38:25Z","git://github.com/satyawikananda/gits.git","git@github.com:satyawikananda/gits.git","https://github.com/satyawikananda/gits.git","https://github.com/satyawikananda/gits","",13360,"TypeScript",0,0,"main","MIT License"
"codewithdripzy/lasso",2,"codewithdripzy","https://avatars.githubusercontent.com/u/102001454?v=4","Point at any part of your running app, describe the change, and Lasso edits the real source file — not the DOM. Works with Vite and Next.js. No config changes, no chatting with your whole codebase.","[""ai"",""ai-coding-assistant"",""claude"",""cli"",""codegeneration"",""developer-tools"",""devtools"",""frontend-tooling"",""hot-module-replacement"",""llm"",""nextjs"",""open-source"",""react"",""source-code-editor"",""typescript"",""vibe-coding"",""vite"",""vue"",""websocket""]","https://github.com/codewithdripzy/lasso","2026-09-21T22:39:34Z","2026-09-25T17:41:30Z","2026-09-25T13:29:32Z","git://github.com/codewithdripzy/lasso.git","git@github.com:codewithdripzy/lasso.git","https://github.com/codewithdripzy/lasso.git","https://github.com/codewithdripzy/lasso","https://lasso.byorello.space",366,"TypeScript",0,0,"main","ISC License"
"fly-fish76/Auroradio",2,"fly-fish76","https://avatars.githubusercontent.com/u/116939937?v=4","Auroradio，一款带有粒子可视化特效的免费桌面音乐播放器","[""audio"",""desktop-app"",""music"",""music-player"",""particles"",""visualization"",""vue""]","https://github.com/fly-fish76/Auroradio","2026-09-20T06:31:58Z","2026-09-23T14:08:48Z","2026-09-20T12:24:22Z","git://github.com/fly-fish76/Auroradio.git","git@github.com:fly-fish76/Auroradio.git","https://github.com/fly-fish76/Auroradio.git","https://github.com/fly-fish76/Auroradio","",18017,"JavaScript",0,0,"main","Other"
"iconify/icons-vue",2,"iconify","https://avatars.githubusercontent.com/u/50354982?v=4","200+ open source icon sets as Vue components","[""icons"",""svg"",""vue""]","https://github.com/iconify/icons-vue","2026-09-19T18:43:17Z","2026-09-23T13:23:53Z","2026-09-23T13:23:49Z","git://github.com/iconify/icons-vue.git","git@github.com:iconify/icons-vue.git","https://github.com/iconify/icons-vue.git","https://github.com/iconify/icons-vue","",250829,,0,0,"main",
"WiseZenn/PureWall",1,"WiseZenn","https://avatars.githubusercontent.com/u/87171440?v=4","A local-first Windows wallpaper manager built with Tauri, Vue, Rust, and SQLite.","[""rust"",""sqlite"",""tauri"",""vue"",""wallpaper-manager"",""windows""]","https://github.com/WiseZenn/PureWall","2026-09-22T08:09:43Z","2026-09-22T08:48:24Z","2026-09-22T08:12:03Z","git://github.com/WiseZenn/PureWall.git","git@github.com:WiseZenn/PureWall.git","https://github.com/WiseZenn/PureWall.git","https://github.com/WiseZenn/PureWall",,2016,"Rust",0,12,"main","MIT License"
