"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"OlegSotnikov/jc-rs",100,"OlegSotnikov","https://avatars.githubusercontent.com/u/70569672?v=4","237 parsers that turn command output, file formats and strings into JSON, from one static Rust binary with no runtime to install. Verified against the full reference fixture corpus on every commit.","[""cli"",""command-line"",""devops"",""jq"",""json"",""parser"",""rust"",""sysadmin""]","https://github.com/OlegSotnikov/jc-rs","2026-08-04T03:46:11Z","2026-08-07T21:58:35Z","2026-08-07T21:58:30Z","git://github.com/OlegSotnikov/jc-rs.git","git@github.com:OlegSotnikov/jc-rs.git","https://github.com/OlegSotnikov/jc-rs.git","https://github.com/OlegSotnikov/jc-rs","https://jc-rs.com",10605,"Rust",10,0,"master","Other"
"AsaEdgerunner/linux-terminal-mastery",22,"AsaEdgerunner","https://avatars.githubusercontent.com/u/305672207?v=4","An open-source Linux terminal course from zero to Linux Power User.","[""bash"",""command-line"",""cybersecurity"",""devops"",""linux"",""linux-course"",""linux-learning"",""linux-terminal"",""open-source"",""system-administration""]","https://github.com/AsaEdgerunner/linux-terminal-mastery","2026-08-06T15:30:50Z","2026-08-08T00:04:24Z","2026-08-07T13:02:41Z","git://github.com/AsaEdgerunner/linux-terminal-mastery.git","git@github.com:AsaEdgerunner/linux-terminal-mastery.git","https://github.com/AsaEdgerunner/linux-terminal-mastery.git","https://github.com/AsaEdgerunner/linux-terminal-mastery","",3021,,1,0,"main","Other"
"Innovology/claude-dispatcher",9,"Innovology","https://avatars.githubusercontent.com/u/155444359?v=4","Terminal cockpit for running a fleet of Claude Code sessions across all your repos — dispatch work, watch what ships, and act on what's blocked, from one screen.","[""agentic"",""ai-agents"",""anthropic"",""bubbletea"",""claude"",""claude-code"",""developer-tools"",""devops"",""golang"",""orchestration"",""productivity"",""terminal"",""tmux"",""tui""]","https://github.com/Innovology/claude-dispatcher","2026-08-06T14:49:04Z","2026-08-07T18:42:02Z","2026-08-07T18:41:17Z","git://github.com/Innovology/claude-dispatcher.git","git@github.com:Innovology/claude-dispatcher.git","https://github.com/Innovology/claude-dispatcher.git","https://github.com/Innovology/claude-dispatcher",,606,"Go",0,0,"main","GNU General Public License v3.0"
"Resetnak/cooldeck",8,"Resetnak","https://avatars.githubusercontent.com/u/15822378?v=4","Keyboard-first terminal dashboard for Coolify: deployments, live logs across your whole fleet, and an MCP server for your agent","[""bubbletea"",""charmbracelet"",""cli"",""coolify"",""coolify-api"",""dashboard"",""deployment"",""devops"",""go"",""golang"",""logs"",""mcp"",""model-context-protocol"",""paas"",""self-hosted"",""terminal"",""tui""]","https://github.com/Resetnak/cooldeck","2026-08-04T13:45:25Z","2026-08-07T14:19:06Z","2026-08-07T14:16:35Z","git://github.com/Resetnak/cooldeck.git","git@github.com:Resetnak/cooldeck.git","https://github.com/Resetnak/cooldeck.git","https://github.com/Resetnak/cooldeck","https://github.com/Resetnak/cooldeck#-quick-start",19649,"Go",0,0,"main","MIT License"
"redscaresu/goldfinger",8,"redscaresu","https://avatars.githubusercontent.com/u/19491642?v=4","SRE toolkit for managing repos in github at scale","[""agentic"",""ai-agents"",""automation"",""bulk-changes"",""cli"",""devops"",""fleet"",""ghorg"",""github"",""golang"",""mass-pr"",""multi-gitter"",""multi-repo"",""pull-requests"",""sre""]","https://github.com/redscaresu/goldfinger","2026-08-01T10:19:44Z","2026-08-07T12:48:45Z","2026-08-07T17:44:52Z","git://github.com/redscaresu/goldfinger.git","git@github.com:redscaresu/goldfinger.git","https://github.com/redscaresu/goldfinger.git","https://github.com/redscaresu/goldfinger",,494,"Go",0,7,"main","Apache License 2.0"
"immanuwell/k16s-exam-simulator",6,"immanuwell","https://avatars.githubusercontent.com/u/122638311?v=4","K16S - CKA/CKS lab that could actually break kubelet, systemd, containerd, static pods, etcd and certificates (not kind)","[""cka"",""cks"",""devops"",""incus"",""k8s"",""kubernetes"",""lima-vm"",""lxc""]","https://github.com/immanuwell/k16s-exam-simulator","2026-08-01T16:58:18Z","2026-08-07T18:38:16Z","2026-08-07T18:37:47Z","git://github.com/immanuwell/k16s-exam-simulator.git","git@github.com:immanuwell/k16s-exam-simulator.git","https://github.com/immanuwell/k16s-exam-simulator.git","https://github.com/immanuwell/k16s-exam-simulator","",985,"Shell",1,1,"main","Other"
"CalmRay-Solutions/uptime-guard",4,"CalmRay-Solutions","https://avatars.githubusercontent.com/u/155827393?v=4","Self-hosted uptime, TCP, DNS, TLS-cert, domain & heartbeat monitoring on Cloudflare Workers - with escalating Telegram + Web Push alerts, SLA/incident history, and public status pages. Runs free.","[""cloudflare-d1"",""cloudflare-workers"",""devops"",""monitoring"",""pwa"",""react"",""self-hosted"",""serverless"",""status-page"",""telegram-bot"",""typescript"",""uptime"",""uptime-monitoring"",""web-push""]","https://github.com/CalmRay-Solutions/uptime-guard","2026-08-03T10:01:39Z","2026-08-06T02:13:57Z","2026-08-06T02:13:53Z","git://github.com/CalmRay-Solutions/uptime-guard.git","git@github.com:CalmRay-Solutions/uptime-guard.git","https://github.com/CalmRay-Solutions/uptime-guard.git","https://github.com/CalmRay-Solutions/uptime-guard","https://vigil-demo.calmray.team",5566,"TypeScript",0,0,"main","MIT License"
"LamdaLamdaLamda/portmortem",4,"LamdaLamdaLamda","https://avatars.githubusercontent.com/u/25778959?v=4","Find out who's holding your port — and kill it if you need to. A fast, scriptable CLI for port forensics.","[""cli"",""developer-tools"",""devops"",""network-tools"",""rust"",""sysadmin"",""sysadmin-tools""]","https://github.com/LamdaLamdaLamda/portmortem","2026-08-02T21:01:35Z","2026-08-07T06:12:24Z","2026-08-06T10:57:54Z","git://github.com/LamdaLamdaLamda/portmortem.git","git@github.com:LamdaLamdaLamda/portmortem.git","https://github.com/LamdaLamdaLamda/portmortem.git","https://github.com/LamdaLamdaLamda/portmortem","",84,"Rust",0,0,"master","MIT License"
"sanketpadhyal/Towie",3,"sanketpadhyal","https://avatars.githubusercontent.com/u/219556980?v=4","High-performance Go reverse proxy that turns any local HTTP backend into a hardened production-ready service in 2 minutes. Point Towie to your server and configure CORS, security headers, compression, JSON logging, and health checks from a single YAML file with zero code changes.","[""backend"",""cors"",""devops"",""docker"",""expressjs"",""fastapi"",""go"",""kubernetes"",""middleware"",""reverse-proxy"",""security-headers""]","https://github.com/sanketpadhyal/Towie","2026-08-01T18:32:19Z","2026-08-04T01:53:45Z","2026-08-01T19:12:40Z","git://github.com/sanketpadhyal/Towie.git","git@github.com:sanketpadhyal/Towie.git","https://github.com/sanketpadhyal/Towie.git","https://github.com/sanketpadhyal/Towie","https://github.com/sanketpadhyal/towie",43,"Go",0,0,"main","MIT License"
"jakegold1647/sam-doctor",3,"jakegold1647","https://avatars.githubusercontent.com/u/267211473?v=4","Local, evidence-first diagnostics for AWS SAM and GitHub Actions deployment failures.","[""aws"",""aws-sam"",""cli"",""cloudformation"",""devops"",""diagnostics"",""github-actions"",""iam"",""python"",""serverless""]","https://github.com/jakegold1647/sam-doctor","2026-08-02T18:04:07Z","2026-08-08T03:28:03Z","2026-08-08T03:27:59Z","git://github.com/jakegold1647/sam-doctor.git","git@github.com:jakegold1647/sam-doctor.git","https://github.com/jakegold1647/sam-doctor.git","https://github.com/jakegold1647/sam-doctor","https://jakegold1647.github.io/sam-doctor/",996,"Python",4,9,"main","MIT License"
"heisenberg-alt/ghe-wizard",3,"heisenberg-alt","https://avatars.githubusercontent.com/u/194380186?v=4","Assess, modify and implement GitHub Enterprise Cloud best practices — CLI + web wizard","[""best-practices"",""cli"",""compliance"",""devops"",""enterprise-cloud"",""github-enterprise"",""golang"",""governance"",""security""]","https://github.com/heisenberg-alt/ghe-wizard","2026-08-06T01:08:14Z","2026-08-08T03:41:21Z","2026-08-06T19:21:38Z","git://github.com/heisenberg-alt/ghe-wizard.git","git@github.com:heisenberg-alt/ghe-wizard.git","https://github.com/heisenberg-alt/ghe-wizard.git","https://github.com/heisenberg-alt/ghe-wizard",,665,"Go",1,6,"main","MIT License"
"RewithSolo/arcana-gate",3,"RewithSolo","https://avatars.githubusercontent.com/u/126385584?v=4","​A Go-based CI/CD tool that integrates into your pipeline and lets deterministic Tarot logic decide the ultimate fate of your release.","[""ci-cd"",""cli"",""deployment-gate"",""devops"",""devsecops"",""fate"",""github-actions"",""go"",""golang"",""release-management"",""tarot""]","https://github.com/RewithSolo/arcana-gate","2026-08-01T20:34:30Z","2026-08-02T12:54:57Z","2026-08-01T23:39:13Z","git://github.com/RewithSolo/arcana-gate.git","git@github.com:RewithSolo/arcana-gate.git","https://github.com/RewithSolo/arcana-gate.git","https://github.com/RewithSolo/arcana-gate","",599,"Go",0,0,"main","MIT License"
"shanananana/deepticket",3,"shanananana","https://avatars.githubusercontent.com/u/39590172?v=4","Self-hosted SRE orchestration for business teams: MCP + logs + config + ITSM, no platform conflict · 业务组内网 · 薄编排层 · on-call","[""agent"",""aiops"",""code-analysis"",""devops"",""enterprise"",""fastapi"",""incident-management"",""incident-response"",""llm-agent"",""mcp"",""observability"",""on-call"",""openhands"",""orchestration"",""python"",""root-cause-analysis"",""self-hosted"",""sre"",""ticket-system"",""webhook""]","https://github.com/shanananana/deepticket","2026-08-01T06:35:17Z","2026-08-07T16:04:40Z","2026-08-07T16:03:29Z","git://github.com/shanananana/deepticket.git","git@github.com:shanananana/deepticket.git","https://github.com/shanananana/deepticket.git","https://github.com/shanananana/deepticket",,5952,"Python",0,0,"main","MIT License"
"vijayvw/aws-event-driven-file-upload",2,"vijayvw","https://avatars.githubusercontent.com/u/75465016?v=4","Production-ready AWS Event-Driven File Upload Platform using Terraform, Amazon EC2, S3, Lambda, SNS, IAM and PHP.","[""amazon-s3"",""amazon-sns"",""apache"",""automation"",""aws"",""aws-lambda"",""aws-project"",""cloud"",""cloud-native"",""devops"",""event-driven"",""iam"",""infrastructure-as-code"",""linux"",""php"",""responsive-ui"",""serverless"",""terraform"",""terraform-modules""]","https://github.com/vijayvw/aws-event-driven-file-upload","2026-08-01T09:52:12Z","2026-08-02T17:52:41Z","2026-08-02T12:09:43Z","git://github.com/vijayvw/aws-event-driven-file-upload.git","git@github.com:vijayvw/aws-event-driven-file-upload.git","https://github.com/vijayvw/aws-event-driven-file-upload.git","https://github.com/vijayvw/aws-event-driven-file-upload","",8310,"CSS",0,0,"main","MIT License"
